"","COUNTRY.x","FISHNET_ID","Latitude","Longitude","groundnut_HgHa","AET_mean","groundnut_Fertilizer","Pesticide","GDP_Mean","FISHNET_ID.1"
"6235","South Africa",45711,-30.5139,23.4684,0.548915375608278,2.38552115962497,1.17275755921328,5.25389021628127,3.49225402986176,45711
"6236","Angola",45712,-4.95121,12.6886,0.0751565669127836,2.83541310501346,0.966504956547269,2.44870631990508,2.7855635422284,45712
"6241","Sudan",45718,17.3749,35.1465,0.0156073957166632,1.9782267252843,0.777891079077471,3.72320931040511,2.58970408801578,45718
"6245","India",45723,24.1442,68.3887,0.261644945260424,2.32736704447904,2.61896498902497,5.50520154772776,2.65874601931954,45723
"6249","China",45727,32.846,97.1303,0.0259828756179512,2.51505340779365,1.64029117948686,6.95136909386879,2.99627669770714,45727
"6250","Kazakhstan",45728,43.4523,71.9774,0.376052862647232,2.42298240787199,0.524994461609959,4.50851625226694,3.17598650936112,45728
"6257","Angola",45735,-5.8304,12.7047,0.125021057250775,2.80104826842577,0.872467963732024,2.44870631990508,2.7855635422284,45735
"6258","Argentina",45736,-32.8185,-67.2614,0.0813308637209048,2.44147069411036,0.961740305531718,5.78923793550226,3.80950249718057,45736
"6264","Papua New Guinea",45743,-2.53358,150.236,0.292256066703321,3.0609001042323,1.13091957941102,2.8668778143375,2.79622643974621,45743
"6266","Papua New Guinea",45745,-5.19865,150.044,0.292256066703321,3.05510631133688,1.14067208988939,2.8668778143375,2.79622643974621,45745
"6267","Mozambique",45746,-24.0996,31.5533,0.314127222726836,2.59959069010596,1.18858876806189,2.72916478969277,2.50009459561958,45746
"6268","Kazakhstan",45747,53.0152,72.8758,0.293035930210803,2.17175256493366,0.566154140544174,4.50851625226694,3.17598650936112,45747
"6271","Bolivia",45751,-16.4788,-62.7698,0.326630628184241,2.91502588903753,0.803769207203162,4.4215710245264,2.98847132047518,45751
"6274","Bolivia",45755,-19.0606,-65.4648,0.306912176974606,2.56861374503662,0.731977699416328,4.4215710245264,2.98847132047518,45755
"6277","South Africa",45758,-24.0996,30.6549,0.388086766014634,2.67418838817857,1.19697930146139,5.25389021628127,3.49225402986176,45758
"6280","Angola",45764,-16.4788,12.6886,0.00469405134828997,2.42446354554369,0.518655516277563,2.44870631990508,2.7855635422284,45764
"6281","Papua New Guinea",45765,-3.13378,152.609,0.292256066703321,3.07286672788331,1.10956011413755,2.8668778143375,2.79622643974621,45765
"6282","Dominican Republic",45766,19.0916,-70.8547,0.323552872119709,2.94545246467824,1.47280558293714,4.48797221209359,3.43826317827967,45766
"6285","Bolivia",45770,-20.7597,-64.5665,0.303228792699793,2.66111093539953,0.724874247665864,4.4215710245264,2.98847132047518,45770
"6287","Australia",45772,-13.001,142.09,0.26722698803843,2.96433821421385,1.22404306448607,5.36316241230006,4.33107201983724,45772
"6289","Turkey",45774,38.6973,30.6549,0.0533033274996617,2.68663626926229,1.12739255339593,5.33782451404581,3.5953428256262,45774
"6291","Myanmar",45776,20.7904,98.0286,0.330965791986658,2.92751548252176,2.21829492977787,3.59228781595213,2.23757342070395,45776
"6292","Uruguay",45777,-32.8185,-56.4816,0.168059202801461,2.95177104162242,1.41484231208275,4.50852971897129,3.79013738663213,45777
"6295","Australia",45780,-13.8618,142.944,0.411576737468604,2.95776116791777,1.28330638252702,5.36316241230006,4.33107201983724,45780
"6296","United States",45781,32.0845,-103.194,0.505219641574622,2.34138741343771,1.73721169659921,6.47257508985315,4.55253120853509,45781
"6297","Angola",45782,-5.85147,14.4853,0.127057674208754,2.85843872396744,0.815618422480543,2.44870631990508,2.7855635422284,45782
"6299","China",45784,47.8586,121.385,0.447102313214826,2.48542141912643,2.05091576936439,6.95136909386879,2.99627669770714,45784
"6302","Chile",45788,-17.3436,-69.0581,0.310501548005724,2.61266404355694,0.894909808263191,4.98465330797233,3.69928062050879,45788
"6303","Australia",45789,-33.5737,145.639,0.0223002040580276,2.38245660646613,1.21538701375036,5.36316241230006,4.33107201983724,45789
"6313","China",45800,43.4523,115.097,0.257571047280971,2.50806455521242,1.62991060522105,6.95136909386879,2.99627669770714,45800
"6316","Indonesia",45803,0.54309,128.385,0.463892984060918,3.00884171707506,0.95484919052846,4.0484418035504,2.91077933629609,45803
"6318","Colombia",45806,4.12073,-77.0147,0.37618435827962,2.98541177065295,1.39861435867411,5.6784582838221,3.39165397941092,45806
"6320","Tanzania",45808,-6.75027,31.5533,0.20348170408764,2.82223425877689,0.809656794860394,1.7481880270062,2.58899405288781,45808
"6330","Kazakhstan",45820,54.6099,66.5876,0.28480658152188,2.17250910733861,0.581631510716371,4.50851625226694,3.17598650936112,45820
"6338","Argentina",45828,-31.2885,-58.2783,0.408239958017059,2.95109455684166,1.38756092601471,5.78923793550226,3.80950249718057,45828
"6344","Peru",45835,-13.8618,-75.3463,0.366705892234579,2.50120194862731,1.38960931142526,4.21937492462626,3.31522015660823,45835
"6347","Angola",45839,-14.7378,13.587,0.0984034637228772,2.78725167753907,0.592238073004503,2.44870631990508,2.7855635422284,45839
"6349","Madagascar",45840,-19.9125,47.7229,0.100551341842252,2.90341946049831,0.51653455395762,2.94694327069783,2.49680172397732,45840
"6350","Philippines",45841,10.4034,124.979,0.14524489610095,2.99842671386986,1.03192423738723,5.07753141635459,3.02038699518645,45841
"6355","India",45846,18.5447,84.2146,0.301670614783252,2.88018046515131,1.86193866396198,5.50520154772776,2.65874601931954,45846
"6357","Indonesia",45849,1.40812,99.0906,0.463892984060918,2.9865544794143,1.6671486673959,4.0484418035504,2.91077933629609,45849
"6372","Australia",45867,-18.2042,141.148,0.154411203086563,2.77933446830735,1.28987906755738,5.36316241230006,4.33107201983724,45867
"6373","Ethiopia",45868,8.57503,36.9432,0.1319392996976,2.88716165761764,0.689232511702881,3.63648789635337,2.09437779351545,45868
"6374","China",45869,28.1817,103.418,0.292328216301436,2.72956731707397,2.09811259087672,6.95136909386879,2.99627669770714,45869
"6376","Myanmar",45870,13.9776,98.289,0.41543610569383,2.99616494458975,1.75441609168061,3.59228781595213,2.23757342070395,45870
"6387","Australia",45881,-23.2723,147.436,0.309894909061036,2.63956356073523,1.28944188440565,5.36316241230006,4.33107201983724,45881
"6392","Kazakhstan",45888,49.0536,54.9095,0.0587264587516463,2.07917047468707,0.631886411100538,4.50851625226694,3.17598650936112,45888
"6393","India",45890,14.7695,77.3673,0.184091713540353,2.64196075464347,1.96047216389711,5.50520154772776,2.65874601931954,45890
"6395","Argentina",45892,-32.0567,-62.7698,0.485656613980607,2.84183413676182,1.56469327721475,5.78923793550226,3.80950249718057,45892
"6398","Angola",45895,-11.2146,24.3667,0.135951676409927,2.81947538615795,0.771030535415245,2.44870631990508,2.7855635422284,45895
"6402","Cameroon",45900,11.2468,15.3836,0.235698558802683,2.71950885200956,1.29299457110088,3.65791593682995,2.86238456188045,45900
"6405","Argentina",45904,-36.5279,-61.8715,0.485656613980607,2.87469575076187,1.41717234106421,5.78923793550226,3.80950249718057,45904
"6425","Ethiopia",45928,9.46803,40.5364,0.235528454229956,2.6923012440408,0.567777320334471,3.63648789635337,2.09437779351545,45928
"6426","South Africa",45929,-32.0567,22.5701,0.292307769486317,2.24412242997851,1.05674040812656,5.25389021628127,3.49225402986176,45929
"6441","Honduras",45946,13.8937,-87.0244,0.318063337050716,2.96792387666627,1.76144980513857,4.35326208591632,3.0270994547094,45946
"6446","Indonesia",45953,-3.12706,133.104,0.463892984060918,3.02009973542242,1.07182478523855,4.0484418035504,2.91077933629609,45953
"6449","Angola",45956,-11.2146,20.7735,0.153809522032391,2.86887699887447,0.712149515754736,2.44870631990508,2.7855635422284,45956
"6450","Brazil",45957,-28.9459,-51.9901,0.339767971129058,2.93125955472922,1.82085445891299,5.98977763964001,3.58078294659351,45957
"6454","Peru",45961,-14.7378,-69.0581,0.359598359966278,2.86654401327272,1.1173859763596,4.21937492462626,3.31522015660823,45961
"6457","Angola",45964,-17.3436,15.3836,0.0356892270515289,2.76414943531606,0.577840615335567,2.44870631990508,2.7855635422284,45964
"6463","Gambia",45971,13.8964,-15.1568,0.295996498092491,2.80022596155786,1.61777883460817,3.18497519069826,2.73926219920909,45971
"6467","Cameroon",45976,6.78286,14.4853,0.245428886795472,2.87453876180125,2.0126494854306,3.65791593682995,2.86238456188045,45976
"6468","Nigeria",45977,7.6799,10.892,0.291079534185259,2.93300646085852,1.30368496343472,0,2.77291888787602,45977
"6475","Kenya",45986,-0.435754,37.8415,0.385295890044431,2.72297406108401,1.24430274391531,4.28046454662692,2.62407708852023,45986
"6481","South Africa",45992,-28.9459,25.2651,0.300938714743529,2.58815160876654,1.47944130900871,5.25389021628127,3.49225402986176,45992
"6483","Myanmar",45994,12.13,98.9931,0.374053090325662,3.00856722331475,1.88783787282957,3.59228781595213,2.23757342070395,45994
"6486","Mexico",45999,24.9512,-100.499,0.01604303566219,2.52592361822218,1.11695153889038,5.19781516944518,3.82053390533369,45999
"6489","Bolivia",46002,-13.8618,-62.7698,0.0592591211664979,2.94985014052399,0.831583862930783,4.4215710245264,2.98847132047518,46002
"6493","Spain",46007,40.0912,-0.786089,0.596457133278402,2.28477974805618,1.84661929805107,5.40708143378234,4.21334781739129,46007
"6495","Vietnam",46009,23.3024,105.215,0.217082125744167,2.89541103470717,2.12337525817558,5.15992795289598,2.59766308039662,46009
"5996","Philippines",45429,11.2099,122.373,0.159662133343852,2.95353390528156,1.102218782742,5.07753141635459,3.02038699518645,45429
"6003","Brazil",45438,-20.7597,-52.8884,0.443240793895847,2.936854696355,1.84598462935474,5.98977763964001,3.58078294659351,45438
"6013","Cambodia",45448,13.8937,104.317,0.184841509829545,2.99824376532982,0.754015360600793,0,2.4976618359303,45448
"6039","Brazil",45482,-9.43566,-53.7867,0.00848557059845445,2.96525491187359,1.74209115220019,5.98977763964001,3.58078294659351,45482
"6041","Australia",45484,-30.5139,144.741,0.0038076608985515,2.35749243585789,1.43803057598782,5.36316241230006,4.33107201983724,45484
"6095","Brazil",45547,-5.85147,-42.1086,0.0237169145189434,2.82038523156585,1.72267375184483,5.98977763964001,3.58078294659351,45547
"6102","Brazil",45555,-13.8609,-39.4308,0.252680613876061,2.92187528502412,1.64119557240246,5.98977763964001,3.58078294659351,45555
"6128","Guinea",45586,10.3589,-13.3624,0.314128333516768,2.95847571402169,1.62548949628327,3.20709554041922,2.60583339786755,45586
"6154","Brazil",45617,-10.3264,-59.1766,0.143676148112772,2.92758726052243,1.84382318464324,5.98977763964001,3.58078294659351,45617
"6163","Mali",45628,16.5103,1.01054,0.0191787537095234,2.27531135454181,0.517298625881346,2.56348108539441,2.49413466181068,45628
"6180","Suriname",45647,4.98391,-55.5833,0.177095408529943,3.04108589148189,1.44329556239221,3.23172438332852,3.3312523916706,45647
"6197","Mexico",45669,16.5669,-95.1469,0.220461729982316,2.81594914619991,1.46979845567316,5.19781516944518,3.82053390533369,45669
"6230","Brazil",45706,-15.6102,-50.1934,0.0168085153474252,2.89877413878807,1.72633035189701,5.98977763964001,3.58078294659351,45706
"6243","Brazil",45720,-10.3264,-58.2783,0.0390373764913505,2.93447139718766,1.75591275040328,5.98977763964001,3.58078294659351,45720
"6254","Brazil",45732,-17.3432,-39.5243,0.22351376458213,2.9300935651504,1.61457150060864,5.98977763964001,3.58078294659351,45732
"6255","Colombia",45733,4.08244,-67.2614,0.389896830897293,2.99753069871248,1.33729886559243,5.6784582838221,3.39165397941092,45733
"6328","Mali",45819,12.1321,-7.0743,0.255960707879142,2.85339035431786,1.22582887633474,2.56348108539441,2.49413466181068,45819
"6334","Malaysia",45824,4.43742,118.418,0.327899292058195,3.03899132865511,1.28786367269547,5.44066196744929,3.60183553935009,45824
"6337","Madagascar",45827,-18.2042,46.8246,0.1474185899819,2.85184233100567,0.626527487856172,2.94694327069783,2.49680172397732,45827
"6356","Mexico",45847,21.3693,-87.1429,0.0323053248502032,2.98815003414567,1.11770739372859,5.19781516944518,3.82053390533369,45847
"6364","Saudi Arabia",45858,17.3749,45.028,0.012964977036634,1.6924587207135,1.59645195445873,4.32570034291599,3.93411693195139,45858
"6381","Indonesia",45875,0.877717,118.594,0.463892984060918,3.01133376939654,1.04347457244808,4.0484418035504,2.91077933629609,45875
"6386","Malaysia",45880,7.60365,117.066,0.0613934321353432,3.02581283135113,0.860718123337746,5.44066196744929,3.60183553935009,45880
"6396","Kazakhstan",45893,46.6353,78.2657,0.0110376050100885,2.43660747062205,0.379041281526795,4.50851625226694,3.17598650936112,45893
"6399","Mali",45896,13.0145,-7.0743,0.255448831467247,2.79766934196305,1.0000704601271,2.56348108539441,2.49413466181068,45896
"6401","Madagascar",45899,-23.2723,45.028,0.148963669311307,2.75088703897586,0.810092014719339,2.94694327069783,2.49680172397732,45899
"6404","Madagascar",45902,-15.6102,47.7229,0.229366896382055,2.84903349047058,0.352803415123259,2.94694327069783,2.49680172397732,45902
"6435","Malaysia",45940,2.36267,102.577,0.689996175873107,3.01998741883051,1.33880645408138,5.44066196744929,3.60183553935009,45940
"6439","Mexico",45944,29.7614,-104.092,0.0801990910722916,2.32663450632376,1.60530634417317,5.19781516944518,3.82053390533369,45944
"6477","Namibia",45988,-20.7597,18.0785,0.0459178078314826,2.57787460677122,0.507969127132242,2.59439255037543,3.33590723556634,45988
"6496","Angola",46010,-15.6102,13.587,0.0116863927790062,2.71649522560716,1.17414848870113,2.44870631990508,2.7855635422284,46010
"6497","Georgia",46011,41.457,45.9263,0.161783788962196,2.2718968989228,1.16325131503026,4.33380987485523,2.91491025581416,46011
"6498","Central African Republic",46012,10.3587,22.5701,0.219448469099205,2.78974434753501,0.69910262187656,2.20951501454263,2.43334291583504,46012
"6503","Burkina Faso",46017,12.1321,-0.786089,0.297440379585148,2.80428753211085,1.83039600089163,2.68484536164441,2.45136741350565,46017
"6506","Bolivia",46021,-14.7378,-68.1597,0.291670954585116,2.92953751937991,0.756881803395009,4.4215710245264,2.98847132047518,46021
"6519","Malawi",46037,-12.9825,33.3499,0.188900591602171,2.78417348383603,1.50181090807854,3.01367969729119,2.32172481869042,46037
"6521","Mozambique",46039,-12.9825,39.6381,0.166113965043692,2.76269642231442,0.559944680007995,2.72916478969277,2.50009459561958,46039
"6524","China",46043,21.817,108.864,0.562887035759309,2.96615850054875,2.35080435834455,6.95136909386879,2.99627669770714,46043
"6525","Australia",46045,-30.5139,148.334,0.123925229034312,2.58730330542469,1.44180801303308,5.36316241230006,4.33107201983724,46045
"6527","Spain",46047,40.0912,-6.17598,0.568553706068071,2.58778443671684,1.79196309322663,5.40708143378234,4.21334781739129,46047
"6531","Peru",46053,-4.942,-80.7214,0.405545565648126,1.86012401566544,1.36603841100753,4.21937492462626,3.31522015660823,46053
"6533","Tanzania",46055,-10.3264,35.1465,0.208351904063325,2.84038991292781,0.835410882536596,1.7481880270062,2.58899405288781,46055
"6539","Australia",46062,-27.3731,152.779,0.289834294168914,2.88875098025722,1.21957465467755,5.36316241230006,4.33107201983724,46062
"6540","Benin",46063,6.28711,1.74401,0.167954482053839,2.86915136500148,1.2119164616737,0,2.71242068625386,46063
"6542","Spain",46065,41.457,-0.786089,0.605207060408336,2.39710163197335,1.74858492103853,5.40708143378234,4.21334781739129,46065
"6543","Zambia",46066,-9.43566,29.7566,0.120800679663085,2.84836142188337,0.923302844964266,4.06785166051235,2.58561693011275,46066
"6547","United States",46070,31.3165,-87.9227,0.341987511223352,2.96965715701235,2.32541312718084,6.47257508985315,4.55253120853509,46070
"6550","Tanzania",46073,-4.95121,36.0448,0.187380855493761,2.65036535117858,0.437091471853131,1.7481880270062,2.58899405288781,46073
"6551","Colombia",46074,7.6799,-74.4479,0.392574835165712,3.03986715812988,1.47061759652543,5.6784582838221,3.39165397941092,46074
"6553","Congo DRC",46076,-6.75027,27.0617,0.206792927206476,2.85542540463017,1.02329077309063,0,2.26709515600535,46076
"6554","Papua New Guinea",46077,-5.82219,149.265,0.292256066703321,3.06235587039772,1.16995545711623,2.8668778143375,2.79622643974621,46077
"6562","Congo DRC",46086,-13.8618,28.8583,0.173106423173518,2.83627700878753,1.1490144772537,0,2.26709515600535,46086
"6565","China",46089,42.7943,115.995,0.32374819117732,2.51251525293379,2.03836199987729,6.95136909386879,2.99627669770714,46089
"6567","China",46091,41.457,110.605,0.289623379271154,2.52737668802681,2.05248676867107,6.95136909386879,2.99627669770714,46091
"6577","Argentina",46102,-24.0996,-59.1766,0.262649496571342,2.82404249854906,0.842308532675828,5.78923793550226,3.80950249718057,46102
"6581","Indonesia",46108,-1.33998,111.503,0.463892984060918,3.02316301375252,1.73904661548349,4.0484418035504,2.91077933629609,46108
"6585","India",46112,24.9512,94.4353,0.157749357134818,2.87997432957806,1.8232013807865,5.50520154772776,2.65874601931954,46112
"6587","Kenya",46115,0.468577,35.1465,0.298420458652795,2.88401779426631,1.26549783005204,4.28046454662692,2.62407708852023,46115
"6588","Australia",46116,-31.2622,152.676,0.000978317311547023,2.90636871718074,0.306333395689292,5.36316241230006,4.33107201983724,46116
