,slope,x,y,P
8948,0.00560183,6312492.933,6891146.597,1.79E-05
8303,0.00520002,7012492.933,3884698.089,1.70E-05
3918,0.005798827,6112492.933,7486722.172,1.69E-05
9146,-0.004687612,9012492.933,7599529.325,1.68E-05
1212,-0.004702755,9012492.933,7636049.74,1.61E-05
7654,-0.004545107,9112492.933,6546755.628,1.60E-05
2826,-0.004769491,8976868.279,7996808.638,1.56E-05
9345,0.006306469,5607829.303,8977701.166,1.55E-05
7301,0.00566407,6312492.933,6843947.783,1.41E-05
74,-0.004596735,9112492.933,6698389.322,1.38E-05
9722,0.005322467,7112492.933,3030040.42,1.30E-05
1758,-0.004817346,9012492.933,7909681.478,1.16E-05
6778,0.005629045,6412492.933,6494832.358,1.15E-05
8797,0.005902085,6112492.933,7408746.016,1.14E-05
2871,-0.004664693,9112492.933,6891146.597,1.13E-05
1322,0.005339195,7012492.933,3719405.356,1.06E-05
5251,0.005339195,7012492.933,3719405.356,1.06E-05
8156,0.005366156,6812492.933,4956820.844,1.04E-05
3290,-0.005039872,8901039.83,8989011.304,9.95E-06
666,-0.004714607,9112492.933,7028871.339,9.78E-06
623,0.006137386,5912492.933,7973177.731,9.67E-06
622,-0.004731001,9112492.933,7073510.843,9.32E-06
6345,-0.004731001,9112492.933,7073510.843,9.32E-06
7876,-0.004731001,9112492.933,7073510.843,9.32E-06
9085,-0.004747263,9112492.933,7117526.979,8.90E-06
633,-0.004557483,9212492.933,5097529.173,8.08E-06
1185,-0.004560822,9212492.933,5027567.564,7.89E-06
9114,-0.004597061,9212492.933,5692033.386,7.82E-06
44,-0.00459913,9212492.933,5629078.804,7.61E-06
3993,-0.004619175,9212492.933,5815647.437,7.40E-06
5539,-0.00484181,9112492.933,7368906.493,6.77E-06
5291,-0.004857034,9112492.933,7408746.016,6.47E-06
2615,0.005494906,6812492.933,4885289.005,6.42E-06
8674,-0.004872098,9112492.933,7448015.679,6.20E-06
4598,-0.004766653,9212492.933,2393134.691,6.09E-06
829,0.005974443,6212492.933,6983601.848,6.00E-06
9191,0.005974443,6212492.933,6983601.848,6.00E-06
3462,-0.004716213,9212492.933,6224612.681,5.68E-06
8945,-0.004763029,9212492.933,2669631.823,5.31E-06
1828,-0.004746858,9212492.933,6334843.797,5.20E-06
4608,-0.004695768,9212492.933,3466063.535,5.18E-06
8978,-0.004944986,9112492.933,7636049.74,5.02E-06
6794,0.005559592,6812492.933,4812972.433,5.01E-06
6138,-0.004749999,9212492.933,3030040.42,4.77E-06
2582,-0.005015999,9107620.314,7845283.39,4.19E-06
4505,-0.005035965,9110729.938,7877151.731,3.90E-06
8130,-0.005035965,9110729.938,7877151.731,3.90E-06
2358,0.006099181,6212492.933,6891146.597,3.63E-06
5,0.006805945,5516556.558,8945034.666,3.59E-06
3291,0.005645691,6912492.933,4047038.535,3.41E-06
3759,0.005645691,6912492.933,4047038.535,3.41E-06
3007,0.0060623,6312492.933,6546755.628,2.88E-06
6102,-0.005139019,9112492.933,8123871.474,2.87E-06
324,0.005755547,6712492.933,5166706.06,2.79E-06
5716,-0.005011227,9212492.933,7160926.394,2.43E-06
9205,0.005756363,6812492.933,4591324.358,2.35E-06
291,-0.005026111,9212492.933,7203715.755,2.33E-06
3106,0.00582692,6712492.933,5097529.173,2.09E-06
1298,0.005828211,7012492.933,3118574.151,2.05E-06
4615,0.006067123,6412492.933,6168409.262,1.93E-06
7719,-0.005195673,9158483.829,8002862.721,1.93E-06
922,0.006454433,6012492.933,7368906.493,1.90E-06
1909,-0.004842744,9312492.933,5235098.983,1.88E-06
9989,-0.004852513,9312492.933,5369537.73,1.85E-06
1033,-0.005112706,9212492.933,7448015.679,1.82E-06
8423,-0.005050487,9304914.002,2027069.006,1.81E-06
2740,-0.005126658,9212492.933,7486722.172,1.75E-06
2937,-0.005126658,9212492.933,7486722.172,1.75E-06
