mean_sunfl,mean_wheat,Fishnet_ID,COUNTRY,Sunflower_Pred,Sunflower_Error_Ratio
0.40107658500,0.41966244500,14327,Angola,0.43749528600,1.090802361
0.02554842900,0.00000000000,14361,Kazakhstan,0.38170108900,14.9402959
1.74885380300,2.66049528100,14367,Argentina,0.52232987400,0.298669833
0.31974042400,2.14681732700,14381,Zambia,0.42427518600,1.326936334
0.11523809500,0.20745548300,14397,Russian Federation,0.39548552800,3.431899217
0.04009945300,2.08483453600,14445,Argentina,0.40689072200,10.14703921
1.06690874900,1.11247065100,14479,China,0.50255949600,0.471042623
0.93524543100,3.05094713400,14624,United States,0.46937101500,0.501869348
0.16788967600,0.00000000000,14685,Kazakhstan,0.38773213600,2.309445972
1.45000004800,1.64979186400,14704,Pakistan,0.53003506200,0.36554141
1.30112437900,1.97424732600,14824,Canada,0.51663515400,0.39706823
0.29846209300,3.97730523800,14967,United States,0.43139192500,1.44538263
0.12818181500,0.00000000000,14993,Chile,0.41837099200,3.263887253
1.74885380300,2.66049528100,15035,Argentina,0.55592488200,0.317879563
0.59704543700,0.96885116500,15083,Angola,0.43457682900,0.727878989
0.29750000300,0.00000000000,15260,Tanzania,0.41202481000,1.384957331
0.65617460500,4.87350388000,15346,Zimbabwe,0.46055027000,0.701871524
0.25619245200,1.03729154700,15414,Kazakhstan,0.41699691600,1.627670576
1.95490322700,6.32963502000,15448,France,0.59479889100,0.304260018
1.51861107300,0.00000000000,15456,Brazil,0.53804004400,0.354297459
0.05583333500,0.00000000000,15457,Kenya,0.38676153800,6.927072116
2.56092374500,2.41337882300,15477,China,0.51487278100,0.201049634
0.08896976700,1.37711989900,15623,Russian Federation,0.38719644500,4.352000214
0.36555554700,0.00000000000,15764,Argentina,0.44019617900,1.204184104
0.10019690400,0.35352486700,15793,Russian Federation,0.39370714700,3.929334453
0.55250001500,0.66094328200,15866,Tunisia,0.42511275900,0.769434837
1.44202801400,1.89987382500,15917,South Africa,0.54462672800,0.377681101
1.45358368200,1.84445299900,15949,Argentina,0.52948831900,0.364264078
0.19522727300,0.04863636300,16044,Mozambique,0.40752778900,2.087453165
0.47820653400,6.06837656600,16052,Zambia,0.43129660300,0.901904454
1.75519204400,2.51721435400,16181,Argentina,0.52321051200,0.298093029
1.10972219600,0.00000000000,16231,Chile,0.49444939400,0.445561417
0.04541942900,0.00000000000,16270,Kazakhstan,0.38473224800,8.470653561
0.29492910100,0.83077864800,16297,Tanzania,0.41357904600,1.40229989
1.20847219200,0.00000000000,16304,Brazil,0.49318059100,0.408102556
0.43499998700,1.17418483900,16335,Uganda,0.43080095500,0.990347053
0.48537879900,1.39649163100,16370,Kenya,0.42138745500,0.868162054
0.56502817700,1.42674482400,16426,Greece,0.53877360200,0.953534043
1.44080800900,1.77237822900,16452,United States,0.50384155800,0.349693752
1.09862456800,1.79463895300,16529,Canada,0.44795901000,0.407745305
0.80465522900,1.04068759900,16530,Bolivia,0.45954289200,0.571105332
0.67451611600,0.00000000000,16688,Canada,0.39293746700,0.582547189
1.07298951100,0.94713624100,16880,United States,0.49082989300,0.457441464
0.22845253900,1.09096513800,16894,Mozambique,0.42107358900,1.843155654
0.01111079500,0.02620668100,16915,Australia,0.39780751400,35.80369488
0.51644831500,1.36121863000,16953,Russian Federation,0.43387309100,0.840109413
0.40504547300,1.43326148100,16982,Namibia,0.41450241300,1.023347848
1.40999996700,2.81572150700,17016,Chile,0.52291946500,0.370864877
1.71380276600,2.44161626100,17023,United States,0.53063643300,0.309625147
0.30227110400,1.35170816600,17087,India,0.47751849400,1.579768915
