mean_rice_,Fishnet_ID,COUNTRY,Rice_Pr,Rice_Error_Ratio
0.75229169200,43045,Russian Federation,0.45150790900,0.600176652
0.91918938600,59049,Mali,0.55155654900,0.60004669
0.83405782100,54452,Angola,0.50033487600,0.599880324
0.85652398800,39430,Benin,0.51367249000,0.599717576
0.76880916400,46839,Congo DRC,0.46090459400,0.599504553
0.89785804400,75457,China,0.53826540200,0.599499448
0.84306367200,62675,India,0.50536229400,0.5994355
0.86035075000,51782,Angola,0.51555651100,0.599239916
0.81249999800,61950,Tajikistan,0.48650686100,0.598777677
1.02696180300,54821,China,0.61487330600,0.598730453
0.84872290800,45880,Malaysia,0.50804562900,0.598600113
0.77354168800,57183,Ethiopia,0.46290090700,0.598417531
0.78451391000,52700,Ethiopia,0.46936945600,0.598293351
0.89714288700,75366,Russian Federation,0.53667522300,0.598204846
0.92122508000,46001,Argentina,0.55086955000,0.597974981
0.89777776900,70680,Kazakhstan,0.53682673500,0.597950577
0.78451391000,47700,Ethiopia,0.46891018300,0.597707927
0.77204547600,58540,Ethiopia,0.46109704400,0.597240782
0.78451391000,54323,Ethiopia,0.46849690500,0.597181132
1.03511419300,50095,Brazil,0.61805209300,0.597085903
1.04305689700,52134,Indonesia,0.62252156200,0.596824165
0.95378630400,58186,Brazil,0.56910073100,0.596675302
0.77902779900,57181,Ethiopia,0.46482346000,0.596671211
0.86776943400,51861,India,0.51775891100,0.59665493
0.71750001100,67799,Turkmenistan,0.42775901800,0.596179807
0.77803032400,50159,Ethiopia,0.46381957400,0.596145882
0.86302100300,53621,Bolivia,0.51444684700,0.596100031
0.85786084300,57560,Colombia,0.51127786400,0.595991609
0.80013037600,47477,Zambia,0.47674847000,0.595838484
0.76882614600,51734,Mexico,0.45798220200,0.595690202
0.78079254500,51934,Zambia,0.46510996900,0.595689562
1.01077048800,43179,China,0.60209178100,0.595676059
0.75937287600,46076,Congo DRC,0.45158712600,0.594684298
0.89818180700,50227,South Africa,0.53397849600,0.594510479
0.77480522100,74327,Russian Federation,0.46061795600,0.594495163
0.94421767000,42593,Brazil,0.56119007900,0.59434397
0.87932122000,53031,Indonesia,0.52233236400,0.594017695
0.76622632500,51437,Peru,0.45509120100,0.593938352
0.79000002100,43480,Ethiopia,0.46896271800,0.593623678
0.79000002100,32871,Ethiopia,0.46891862000,0.593567858
0.76880916400,44018,Congo DRC,0.45632326100,0.593545554
0.79000002100,56602,Ethiopia,0.46887601000,0.593513921
0.77902779900,59628,Ethiopia,0.46233160500,0.593472538
0.94233745900,58020,China,0.55921103400,0.593429698
0.79000002100,51864,Ethiopia,0.46876750600,0.593376574
0.88977398200,45782,Angola,0.52774736800,0.593125197
0.79000002100,33610,Ethiopia,0.46833389500,0.592827699
0.78347109600,31772,Ethiopia,0.46437856900,0.592719465
0.79454544500,51808,South Africa,0.47089227700,0.592656191
0.87331813700,63139,India,0.51756004700,0.59263632
0.90411257300,63843,India,0.53573908800,0.592557945
0.79000002100,49401,Ethiopia,0.46805082400,0.592469382
0.74520484700,47304,Brazil,0.44148128200,0.592429429
0.82722368400,62088,Mali,0.48998010400,0.592318757
0.87494319200,69279,Bulgaria,0.51817516900,0.592238643
0.79000002100,57299,Ethiopia,0.46776753300,0.592110786
0.79000002100,45928,Ethiopia,0.46732320400,0.591548344
0.78122533300,55422,Congo DRC,0.46188955200,0.591237294
0.85369993900,42422,Angola,0.50471422500,0.59120799
0.84681020200,52894,Central African Republic,0.50059707000,0.591156163
0.77902779900,52759,Ethiopia,0.46049112100,0.591109998
0.74829861500,32204,Brazil,0.44228807900,0.591058262
0.87088887900,53883,Tanzania,0.51469534600,0.591000021
0.82176551100,44907,Niger,0.48563253700,0.590962422
0.78451391000,50469,Ethiopia,0.46355477600,0.590881526
0.79000002100,46988,Ethiopia,0.46665322900,0.590700274
0.73785723100,52285,Brazil,0.43563467300,0.590405101
0.89880175900,42598,Panama,0.53048752100,0.590216381
0.84303033000,3695,Afghanistan,0.49737334300,0.589982739
0.78401517300,35366,Ethiopia,0.46234879900,0.589719198
0.95839363300,57597,Turkey,0.56515920900,0.589694244
0.84529772800,36722,Panama,0.49836529200,0.58957368
0.73659160700,48741,Brazil,0.43400991300,0.589213764
0.82563067800,44661,Afghanistan,0.48644307100,0.589177563
0.91079511200,58016,Pakistan,0.53657958100,0.589133136
0.89558443100,53937,India,0.52699604100,0.588438145
0.86519237400,39591,Bolivia,0.50909039800,0.588412951
0.83999999400,45765,Papua New Guinea,0.49384970000,0.587916314
0.83003854800,69389,China,0.48791786800,0.587825552
0.79000002100,46743,Ethiopia,0.46417339200,0.58756124
0.93099998800,13172,South Africa,0.54680105000,0.587326592
0.82045405900,55841,Zambia,0.48180330400,0.587239832
1.07190805700,49046,China,0.62883432300,0.586649497
0.85490668100,41689,Nigeria,0.50137341500,0.586465665
0.81287688300,46513,Bolivia,0.47647508300,0.586158978
0.78668844700,53940,Congo DRC,0.46095731100,0.58594646
0.77987527300,42455,Malaysia,0.45676744200,0.585692941
0.78668844700,52310,Congo DRC,0.46052374200,0.585395329
0.79000002100,61385,Ethiopia,0.46234879900,0.585251629
0.84113059200,46091,China,0.49225897900,0.585234901
0.85707157000,57142,Angola,0.50124874700,0.584838845
0.88900799500,45369,Moldova,0.51937179500,0.584214988
0.86670327600,57860,United States,0.50619810600,0.584050067
0.87682100100,57070,Angola,0.51146647700,0.583319145
0.78500002600,37695,Russian Federation,0.45752110000,0.582829407
0.85770108500,58230,China,0.49984039900,0.582767596
0.83047877600,44322,Guyana,0.48384877700,0.582614259
0.85991937800,20406,Brazil,0.50068455000,0.582245921
1.13173793300,38780,Colombia,0.65803196000,0.581434925
0.91105651100,43634,Madagascar,0.52947627400,0.581167323
0.78008943600,44368,Congo DRC,0.45334806200,0.581148829
0.84321761700,67461,Bulgaria,0.48976031700,0.580823155
0.89377462900,599,Angola,0.51883321500,0.580496691
0.82688097200,52831,Zambia,0.47985009300,0.580313382
0.88476335800,44933,China,0.51299905400,0.579814986
0.86984347300,55580,Burkina Faso,0.50428569400,0.579743034
0.81247690100,45755,Bolivia,0.47042394100,0.578999773
0.83126047400,53905,Zambia,0.48109112200,0.578748945
0.80469697600,56478,Ethiopia,0.46558082200,0.578579063
0.79000002100,58847,Ethiopia,0.45690496900,0.578360705
0.87950545500,51072,Madagascar,0.50866537000,0.578353855
0.82917497200,43312,Zambia,0.47907797300,0.577776693
0.87677188000,50740,Guinea,0.50615828300,0.577297578
0.79170908500,58405,United States,0.45657734600,0.576698379
0.89018903700,44627,Madagascar,0.51300226500,0.576284636
0.85374361400,43957,Brazil,0.49160822000,0.575826527
0.83594481900,55911,Chad,0.48120871200,0.575646503
0.77208173000,53060,Brazil,0.44430240600,0.575460329
0.89455525400,32951,Mozambique,0.51464209100,0.575304978
0.75000000000,58107,Algeria,0.43145742000,0.57527656
0.88891617000,43724,Brazil,0.51131090900,0.575207119
0.86860397100,43463,Zimbabwe,0.49961310500,0.575190906
1.00293934300,8461,Indonesia,0.57645710600,0.574767667
0.82758249800,50230,Zambia,0.47554522500,0.574619722
0.94722224200,68881,Azerbaijan,0.54414241100,0.574461184
0.84584280500,45080,Hungary,0.48529026800,0.573735764
0.91452850600,29890,Angola,0.52456517000,0.573590836
0.89714288700,71023,Russian Federation,0.51447641000,0.573460947
0.87629824900,45246,Bolivia,0.50226724300,0.573169287
0.96727271500,49064,South Africa,0.55413028100,0.572879057
0.89202866000,46483,Brazil,0.51078659900,0.572612318
0.87020838800,21187,Madagascar,0.49753806300,0.571745883
0.90692727700,69586,China,0.51789264600,0.571040985
0.88867682200,54205,Nigeria,0.50697259300,0.57048027
0.83537583800,60693,Guyana,0.47642891500,0.570316848
0.84388691600,47441,Zambia,0.48095084100,0.56992333
0.78500002600,78443,Russian Federation,0.44712496900,0.569585929
0.94294646500,56013,Brazil,0.53699725800,0.569488596
1.10672361800,50295,Argentina,0.63004961600,0.569292645
0.91326922200,49433,Guinea-Bissau,0.51980733500,0.569172072
0.76808567800,6540,Brazil,0.43682254600,0.568715911
0.84085353100,44990,Zambia,0.47735729700,0.567705646
0.85685773300,49542,Egypt,0.48616734500,0.567383973
0.78500002600,66751,Russian Federation,0.44514058400,0.56705805
0.78500002600,64442,Russian Federation,0.44511394200,0.567024111
0.79803492700,56026,Congo DRC,0.45214885400,0.566577776
1.06066853300,53063,China,0.60032474000,0.565987131
0.82896645800,46066,Zambia,0.46902128200,0.565790422
0.81419505600,42154,Congo DRC,0.46042518000,0.565497391
0.81778843200,55777,Brazil,0.46240377600,0.565432033
0.85992424300,47715,Ethiopia,0.48620197000,0.565400934
0.96723692800,48286,Mexico,0.54676503000,0.56528552
0.94368939000,48379,China,0.53343197700,0.565262238
0.80249998600,48289,Argentina,0.45341698700,0.565005601
1.02374748800,58192,India,0.57826649000,0.564852658
0.88157294700,53786,Brazil,0.49605856500,0.562697128
0.94249532500,46541,Brazil,0.52991865000,0.562250693
0.85285465900,61882,Turkey,0.47934440400,0.562047002
0.84708331800,47202,Argentina,0.47596919700,0.561891832
0.89630347800,15260,Tanzania,0.50219071600,0.560290938
0.99720595800,51511,Madagascar,0.55789026000,0.559453396
0.94777768900,40800,Indonesia,0.52983172700,0.559025321
0.93203660200,51683,United States,0.52070701200,0.55867657
1.00707784600,55017,India,0.56255593800,0.558602237
1.03853020500,58689,Brazil,0.58006212700,0.558541412
0.86893356000,54947,Niger,0.48523300300,0.558423596
0.87856132200,51927,Nigeria,0.49054249700,0.558347476
0.80878790600,57845,Russian Federation,0.45152750100,0.558276772
1.02478220400,51677,India,0.57191104400,0.558080577
0.90746085600,62877,China,0.50626340300,0.557890073
0.77100807400,57200,Congo DRC,0.43006165900,0.557791382
0.96168939900,44496,Indonesia,0.53561366600,0.556950785
0.78619834200,58656,Sudan,0.43783528300,0.556901814
0.87342595200,70232,Turkmenistan,0.48628977700,0.55676131
0.89792905700,62844,Mali,0.49953425600,0.556318177
0.89026207100,51703,Zimbabwe,0.49497093500,0.555983402
1.14496913000,19044,China,0.63632624500,0.555758429
0.89608715800,44813,Malawi,0.49790409800,0.555642488
1.01725524300,51157,Pakistan,0.56473388900,0.555154562
0.89504451200,46792,Angola,0.49687592500,0.555141022
0.79000002100,52231,Ethiopia,0.43841715900,0.554958414
0.91067097700,57365,Nigeria,0.50533510200,0.554904147
1.01778737500,35088,Brazil,0.56392025200,0.554064892
0.91645634200,49632,Brazil,0.50764773000,0.553924619
0.81558444300,58029,Russian Federation,0.45130172600,0.553347639
0.77204547600,49078,Ethiopia,0.42702231600,0.553105133
1.45800210900,57735,China,0.80635994500,0.553058147
1.11783706100,60329,Mali,0.61814942800,0.552987058
0.93350134700,40607,India,0.51597587200,0.552731792
0.93882351800,50390,South Africa,0.51878572500,0.552591318
0.78458564200,54305,Brazil,0.43289174600,0.551745689
0.84991669700,56636,Uzbekistan,0.46881234400,0.551597993
1.04351347600,69212,Bulgaria,0.57550081400,0.551503001
0.92692701200,40235,Brazil,0.51116678700,0.551463902
0.85007565700,22451,Brazil,0.46875046900,0.551422059
1.02675653600,48095,Tajikistan,0.56564506100,0.550904758
0.93082676500,55679,Brazil,0.51270328600,0.550804194
1.07327220200,53327,Brazil,0.59100673800,0.550658758
1.03959067100,53578,Turkey,0.57241036800,0.550611297
1.05574033500,46160,Argentina,0.58120727300,0.550521045
0.92915825400,44677,Bolivia,0.51147904500,0.550475705
0.93134495600,53432,Brazil,0.51263080800,0.550419911
0.91000003600,42509,Afghanistan,0.50012390100,0.549586683
0.81944444400,53852,Algeria,0.44999384200,0.549145028
1.27017943100,53870,China,0.69743980400,0.549087623
0.89662237800,49198,Brazil,0.49222157000,0.548973104
0.92637881100,54760,Mali,0.50833145500,0.548729579
1.01980955900,50857,Brazil,0.55955237000,0.548683198
0.79451911600,43929,Peru,0.43576373100,0.548462236
0.93872836100,45416,Tanzania,0.51402283800,0.547573568
1.06777843500,65175,India,0.58422931300,0.547144701
0.76127563100,56082,Congo DRC,0.41615220900,0.546651163
0.89714288700,56969,Russian Federation,0.48977741400,0.54593022
0.88429427600,49125,Brazil,0.48275704600,0.545923522
0.88339673100,47861,Zambia,0.48223830900,0.545890982
1.00468880500,47112,China,0.54815856200,0.545600348
0.95712105000,33800,Guinea,0.52205876600,0.545446959
1.00722363700,56844,Brazil,0.54905563500,0.545117901
0.91579528900,2477,Niger,0.49921223700,0.545113349
0.88124301700,5286,Greece,0.48032373800,0.545052532
0.74539822000,47425,Brazil,0.40626619500,0.545032419
0.92118939800,53645,Burundi,0.50198125800,0.544927307
0.98282060100,61192,India,0.53549921400,0.544859574
0.87969675700,39184,Malawi,0.47929028100,0.544835794
0.87710244300,43193,Zambia,0.47785994800,0.544816574
0.95239676200,58283,Central African Republic,0.51867053800,0.544595025
0.96558558400,50617,Bolivia,0.52547378500,0.544202185
0.83514907100,42302,China,0.45403641700,0.54365913
0.82000001300,43624,Turkmenistan,0.44559676300,0.543410678
1.00850842100,44831,Brazil,0.54794340300,0.543320603
1.03336432400,55991,Gambia,0.56130064700,0.543177884
0.97190479400,78144,Russian Federation,0.52747743000,0.542725412
0.88115587200,51894,Australia,0.47813903600,0.542627078
0.80757191300,51076,Brazil,0.43804829000,0.542426356
0.96116511900,63599,China,0.52132419000,0.542387754
0.91267478500,48903,Indonesia,0.49488089100,0.542231361
0.92950821300,45576,Jamaica,0.50376269300,0.541966909
1.04542286800,52028,Cambodia,0.56598629400,0.541394599
0.81313824500,56181,Brazil,0.44019945200,0.541358686
0.83870967700,55579,Gabon,0.45383662900,0.541112904
1.05035096900,12215,Indonesia,0.56807202900,0.540840201
0.86818104700,53365,Brazil,0.46928772100,0.540541311
0.86730703100,35327,Brazil,0.46866069800,0.540363079
0.86970966000,65803,Romania,0.46961485600,0.539967391
0.79792310100,54054,Brazil,0.43084594900,0.539959237
0.91102009100,56737,Philippines,0.49173818700,0.539766567
0.96461537300,45357,South Africa,0.51998143600,0.539055722
0.93396441100,54609,Nigeria,0.50323797500,0.53881922
0.91617697300,43712,Nigeria,0.49320584000,0.538330317
0.92812234200,32769,Brazil,0.49925665000,0.537921163
1.05363635000,47817,South Africa,0.56653868400,0.537698499
0.87428995800,30444,Mozambique,0.46987254200,0.537433305
1.13432607100,13862,China,0.60939607000,0.537231829
1.00570962000,50671,Brazil,0.53963819800,0.536574561
0.90726531000,41410,Colombia,0.48629171000,0.535997249
0.94805351800,51341,Nigeria,0.50762739200,0.535441705
0.89002226200,62565,India,0.47579241900,0.534584852
0.88968929500,33579,Brazil,0.47559615600,0.534564323
0.94302062600,48991,Angola,0.50398709400,0.534439099
1.00293934300,56592,Indonesia,0.53573240900,0.534162323
1.00890282900,60605,Central African Republic,0.53834566100,0.533595155
0.90409951300,43569,Zambia,0.48204430300,0.533176156
0.95413648300,35554,Brazil,0.50854499800,0.532989784
0.92214837500,53234,Ecuador,0.49140644600,0.532893035
1.01637214400,55379,China,0.54143432000,0.532712671
1.07550907900,69814,China,0.57263932500,0.532435603
0.97947478500,53445,Colombia,0.52100664700,0.531924512
0.95996568500,57647,Philippines,0.51048508600,0.531774306
0.93175403300,25115,Nigeria,0.49522640600,0.531499074
0.86055981500,45204,Mozambique,0.45708453700,0.531147898
0.98459760300,65294,India,0.52293050500,0.531110886
1.00625383600,46826,Panama,0.53412061800,0.530801075
0.96596542300,49891,Philippines,0.51260297100,0.530663892
1.09306325600,48078,Brazil,0.57998134500,0.530601813
0.83938701000,53861,Peru,0.44522765500,0.530419997
0.87945203900,49893,Argentina,0.46638710100,0.530315561
0.95763890300,36867,Angola,0.50780871100,0.530271598
0.89166665100,4544,Argentina,0.47277268000,0.530212361
1.02515327800,47240,Brazil,0.54336774000,0.530035607
0.92941136000,42735,Brazil,0.49232307000,0.529714926
0.99720824100,57745,Indonesia,0.52794643700,0.529424463
0.91349671000,41683,Zambia,0.48318534700,0.528940435
0.79390910300,68606,Turkmenistan,0.41944070500,0.528323335
0.88358495600,56950,Mali,0.46681734000,0.528321965
0.90496820100,46377,Zambia,0.47811038100,0.528317327
1.02505117100,55869,Madagascar,0.54147297700,0.528239948
0.90620001300,44936,Angola,0.47830728700,0.527816465
0.83863636200,52458,Ethiopia,0.44261927100,0.527784498
1.02730831400,60705,Mali,0.54209793200,0.527687671
0.89015975100,37301,Zambia,0.46959710100,0.527542501
0.91497495700,46957,Argentina,0.48177520900,0.526544694
0.90746085600,40909,China,0.47776271600,0.526483002
0.84939958200,40684,Congo DRC,0.44717762300,0.526463201
0.89742610600,45619,Zambia,0.47184454300,0.52577537
1.01276916300,57018,Mali,0.53242184300,0.525708979
1.08295359600,59334,India,0.56919203800,0.525592269
1.22013704900,3820,India,0.64113493000,0.525461407
0.98471936300,57635,China,0.51741251800,0.5254416
1.21634957500,53389,China,0.63889919700,0.525259523
0.97910324700,35976,Malawi,0.51421749800,0.525192312
0.92727276400,11183,Afghanistan,0.48698143100,0.525176032
0.97510773500,60724,Panama,0.51208115700,0.525153415
0.80454545500,42128,Algeria,0.42238642200,0.525000072
0.99958716300,55253,Brazil,0.52426533500,0.524481861
0.97798781100,61536,Guinea,0.51270487300,0.524244645
0.98799397900,55374,India,0.51675899300,0.523038605
1.04087699000,50212,India,0.54401775100,0.522653259
0.87853806400,34662,Malawi,0.45916382700,0.522645342
1.02741019800,43106,Angola,0.53675897500,0.522438823
1.36000843000,61207,China,0.71003960200,0.522084706
0.85229371400,53736,Niger,0.44492235400,0.522029374
0.96099172300,36903,Lesotho,0.50142852400,0.521782355
1.54800046100,43908,Peru,0.80747032100,0.521621499
0.96429400800,57186,Tanzania,0.50283729600,0.521456415
1.04992875100,51937,Brazil,0.54744217600,0.521408882
0.87045622500,56505,Congo DRC,0.45358761900,0.521091821
1.01785488000,51453,Angola,0.53028699800,0.520984876
1.04478022300,63505,China,0.54393261100,0.520619169
0.98922663400,54007,Central African Republic,0.51462334600,0.520227952
1.18033925700,68685,China,0.61336247400,0.519649305
1.04810146300,38377,Brazil,0.54448241900,0.519493998
0.90291668000,54325,Angola,0.46905222000,0.519485607
1.07034485900,41208,Kenya,0.55580904600,0.519280343
1.07918199700,25906,Colombia,0.56038466500,0.519267989
1.03253677300,48870,China,0.53597837300,0.519088895
1.11189881200,27357,Argentina,0.57653315100,0.518512247
1.04060605100,67834,Kazakhstan,0.53932775500,0.518282355
1.02246456300,49267,Central African Republic,0.52945059700,0.517818041
0.87708846400,48463,Congo DRC,0.45386434400,0.517467009
0.81486634600,40794,Congo,0.42119230700,0.516885142
0.96693469100,45438,Brazil,0.49935875200,0.516434829
1.42102340100,37930,Argentina,0.73381388300,0.516398169
0.94215655700,58203,Mali,0.48651380800,0.51638319
1.08154842900,56527,Turkey,0.55777809500,0.515721793
0.99957584800,59781,Nigeria,0.51536594700,0.515584633
1.04617338100,41666,Mexico,0.53849495400,0.514728212
0.91916470900,64594,India,0.47298944300,0.514586165
0.97656378900,42291,Brazil,0.50227937000,0.514333396
1.05752690500,55224,Sudan,0.54380343000,0.514221839
1.16028268700,42710,Afghanistan,0.59641644200,0.514026839
0.98553456000,47876,Central African Republic,0.50624272300,0.513673232
0.98089486500,53791,Brazil,0.50375672500,0.513568521
1.00383336100,61475,Afghanistan,0.51501514200,0.513048442
1.17598317200,62121,Myanmar,0.60295735700,0.512726178
1.04448916400,41210,Brazil,0.53514418400,0.512350154
1.02473894800,51691,China,0.52493252400,0.512259757
1.00000004000,66887,Afghanistan,0.51206182000,0.5120618
0.97628054800,61066,China,0.49961142200,0.511749848
1.09709405500,65369,India,0.56127538900,0.511601887
0.98608694900,50838,Papua New Guinea,0.50441689100,0.511533888
0.95095982200,50280,Chad,0.48622236400,0.511296432
0.91490947700,56990,Brazil,0.46770984300,0.511208873
0.96009901400,52106,Tanzania,0.49058574200,0.510974113
0.99490907800,28463,Lesotho,0.50808937200,0.510689251
1.00192350100,62153,Afghanistan,0.51140761700,0.510425812
0.97703690100,55562,Tanzania,0.49825915200,0.509969635
0.97512230600,57233,Nigeria,0.49709846800,0.509780635
0.92718563600,51513,Mozambique,0.47262985900,0.509746744
0.97143469400,56097,Brazil,0.49485238300,0.509403654
0.93180463400,36840,Nigeria,0.47439156100,0.509110541
0.90746085600,55490,China,0.46196058300,0.509069433
0.98638349000,47104,China,0.50194847300,0.50887761
1.00293934300,48742,Indonesia,0.51017765200,0.50868246
0.98293033900,57071,Nigeria,0.49997532200,0.508657941
1.00431838300,55821,Brazil,0.51071756700,0.508521576
1.18834159800,58377,China,0.60416752000,0.508412329
1.00457873800,46063,Benin,0.51057522200,0.508248087
1.12893882300,50333,India,0.57376638400,0.508235143
1.04444087000,55499,India,0.53060091300,0.508023889
1.03559412700,52795,Madagascar,0.52608083400,0.507999051
1.09707485600,53873,Indonesia,0.55708652900,0.507792632
1.04263804900,43317,Brazil,0.52930737400,0.507661671
1.07457442500,55189,Gambia,0.54489667700,0.507081375
1.10086293000,44461,India,0.55795460700,0.506833859
0.97559212700,42125,Thailand,0.49379703100,0.506151103
0.95763872700,52318,Zambia,0.48440148400,0.505829046
1.18647722000,38118,Indonesia,0.60005921600,0.505748619
0.99625309300,43722,Indonesia,0.50353537300,0.505429169
1.00800681100,45242,Tanzania,0.50896233300,0.504919538
1.05865680100,61308,India,0.53449701000,0.504882233
0.95390347000,56746,Brazil,0.48157349000,0.504845097
1.06540707300,45817,Brazil,0.53766271700,0.504654728
0.95009540300,65295,Pakistan,0.47922071200,0.504392202
0.98634087400,56129,Brazil,0.49732704000,0.504214165
1.00375784800,58376,Central African Republic,0.50600848200,0.504114098
0.95998254000,58589,Ethiopia,0.48312850200,0.503268009
1.57940916600,38712,Peru,0.79461273600,0.503107588
0.96944444600,48512,Ethiopia,0.48755508800,0.502922153
1.04510438800,46506,Brazil,0.52558414700,0.502901101
1.16342783200,66066,India,0.58459369000,0.502475249
1.21211370100,49341,Brazil,0.60896246200,0.502397144
0.94101739200,56107,Nigeria,0.47261046200,0.502233504
1.01111115100,45449,Afghanistan,0.50762181500,0.502043533
0.96208902000,50711,Brazil,0.48286000400,0.501887033
1.09713173700,51004,Madagascar,0.55049562600,0.501758911
0.97979195400,50131,Nigeria,0.49135118600,0.501485222
0.78756039800,53236,Congo,0.39484882200,0.501356878
1.29128676300,66934,United States,0.64729071800,0.501275733
1.05937503300,20959,Ukraine,0.53066291000,0.500920725
1.12333329500,47216,Solomon Islands,0.56268224700,0.500904095
1.09038106900,44868,Brazil,0.54603172600,0.500771466
1.16543323400,55305,Cameroon,0.58326345100,0.500469211
0.99860132700,58402,Nigeria,0.49975703400,0.50045701
0.95381853200,52228,Brazil,0.47717585000,0.500279491
0.94885920400,58165,Nigeria,0.47455302100,0.500130071
1.05367661800,42688,Brazil,0.52696118100,0.500116613
1.06708334900,43818,Angola,0.53329478600,0.499768632
1.06097698700,45147,Uganda,0.52992025900,0.499464423
1.13725803700,49019,Peru,0.56794300100,0.499396779
1.37184842600,63089,India,0.68498036300,0.499311987
1.04666670200,70585,Russian Federation,0.52258920900,0.499289036
0.95352041800,47169,Nigeria,0.47605055200,0.499255751
1.03298302200,53992,Angola,0.51545292800,0.498994579
1.01948055400,76364,Russian Federation,0.50857721100,0.498859158
1.09257738300,53723,Turkey,0.54502903600,0.498847079
1.04996955800,36207,India,0.52340230100,0.498492834
1.18209600400,44427,Kenya,0.58925548300,0.49848361
1.05962122800,3131,Angola,0.52781489500,0.498116573
1.03411767100,49512,Trinidad and Tobago,0.51472662600,0.497744735
1.12600145300,44031,Malaysia,0.56033940600,0.497636486
1.10228588200,54881,Brazil,0.54826118100,0.497385651
1.12417204000,48214,Brazil,0.55899168600,0.497247455
0.97684873300,828,Brazil,0.48553420700,0.497041344
1.14902987900,47079,Burkina Faso,0.57102475300,0.496962493
1.03689078300,24695,Nigeria,0.51516973300,0.496840884
0.97508701600,33415,Zambia,0.48440199600,0.496778224
1.09118823400,50001,Brazil,0.54192192700,0.496634687
0.93358657400,51719,Zambia,0.46344777000,0.49641649
1.03191740400,56274,Nigeria,0.51215808400,0.496316936
1.03469113700,50471,Angola,0.51345580400,0.496240652
1.01966747600,52820,Nigeria,0.50592738900,0.496168997
0.89749426300,47279,Brazil,0.44521020200,0.496059106
1.06980196600,48248,Indonesia,0.53029329300,0.495692951
1.02599998700,47542,South Africa,0.50825579900,0.495376029
1.45121361100,70597,Spain,0.71868635300,0.495231265
1.01336026000,43570,Tanzania,0.50163857200,0.49502491
1.07657638000,52675,India,0.53282825000,0.494928423
1.03855505400,47410,United States,0.51400108400,0.494919438
1.21020837400,68864,Kazakhstan,0.59884468100,0.494827745
1.08653448200,58485,China,0.53759496000,0.494779474
0.88281252700,45679,Poland,0.43671560500,0.494686688
0.95549458300,55620,Nigeria,0.47266768800,0.494683797
1.20115428100,36984,Guatemala,0.59402400900,0.494544305
1.00181816900,47358,South Africa,0.49502277500,0.494124373
1.10151241700,47507,Brazil,0.54424367900,0.494087648
1.01964402600,53804,Afghanistan,0.50345364000,0.493754317
1.09001108500,44582,Angola,0.53789076100,0.493472744
1.00712648700,718,Nigeria,0.49677476400,0.493259556
1.10321782600,60824,Guinea-Bissau,0.54388166800,0.492995721
1.00154710900,49274,Angola,0.49361789900,0.492855398
1.17199463000,49976,Colombia,0.57761383000,0.492846823
1.05840432600,45590,Tanzania,0.52157214900,0.492791022
0.93824725600,44566,Brazil,0.46226968300,0.492694948
0.97911676900,44752,Madagascar,0.48183548500,0.492112382
1.00769601400,41959,Nigeria,0.49588606600,0.492098866
1.12705186900,45686,Chile,0.55453357100,0.49202134
1.04011233100,46087,Chad,0.51169295700,0.491959322
1.05391722400,54103,Central African Republic,0.51844215100,0.491919232
0.95588856500,49111,Peru,0.46994254100,0.491629002
1.05378118100,44757,Angola,0.51799090400,0.491554521
1.04840922400,50652,Thailand,0.51530069300,0.49150721
1.01561277200,51876,Zimbabwe,0.49909510200,0.491422632
1.05279762000,37929,Angola,0.51718559100,0.491248822
1.02630286700,48398,Nigeria,0.50402346000,0.491105965
0.94262422300,49856,Brazil,0.46263514600,0.490794884
0.95551481100,23908,Brazil,0.46870583500,0.490527022
1.08513152400,61681,Central African Republic,0.53221314900,0.490459578
1.11884312900,43781,Madagascar,0.54833878100,0.490094426
0.99023717800,53830,Greece,0.48522577100,0.490009648
1.03739697000,43842,Central African Republic,0.50789525300,0.489586212
1.10402163300,13354,South Africa,0.54020568200,0.489307153
1.31046578300,46361,India,0.64092380300,0.489080914
1.21815036100,30838,India,0.59572672100,0.489042026
1.07110390800,13830,Angola,0.52367862200,0.488914864
0.93958880700,53471,Uganda,0.45895919700,0.48846814
1.26359747800,47775,Ecuador,0.61701618000,0.488301212
0.98750000000,64695,Algeria,0.48187619600,0.487975895
1.00348842900,50759,China,0.48960432000,0.487902307
1.04335201700,61654,Guinea,0.50895768800,0.487810135
1.00161292100,54638,Jamaica,0.48845889200,0.487672315
0.90276518400,39162,Mozambique,0.44016949800,0.487579169
1.11278499900,46908,Indonesia,0.54251141600,0.487525817
1.11964104800,60349,Pakistan,0.54567983800,0.48737034
1.13437640200,52287,Brazil,0.55272798400,0.487252717
0.91173951500,28073,Brazil,0.44423181100,0.487235448
0.97375001500,61913,Turkmenistan,0.47399777100,0.486775624
1.00426221000,47505,Mozambique,0.48883884000,0.486764149
0.87676770800,67981,Uzbekistan,0.42672685100,0.486704571
1.03333337400,65935,Afghanistan,0.50259526300,0.486382493
1.02049007600,49045,Nigeria,0.49590216400,0.485945112
0.98324077200,44325,Turkmenistan,0.47762438600,0.48576544
1.09953008400,49728,Indonesia,0.53377490600,0.4854573
1.04156249000,62509,Kazakhstan,0.50538630300,0.485219377
1.02017448100,45399,Tanzania,0.49499715400,0.485208328
0.98234826900,9057,Mozambique,0.47640704200,0.484967559
