,FISHNET_ID,COUNTRY.x,CassavaGCO,Latitude,Longitude,CONTINENT,CountyPixelCount,cassava_HgHa,AET_mean,cassava_Fertilizer,Pesticide,GDP_Mean,cassavaGCO,cassavaBinaryGCO,Sim5x,Sim10x,Sim50x,Sim100x,Sim1000x
3339,52294,Madagascar,Outside,-14.7378,48.6213,Africa,93,8.258851529,802.3333333,47.59602557,884,312.907523,Outside,0,41.29425765,82.58851529,40116.66667,825.8851529,8258.851529
3340,52295,Indonesia,Outside,-7.89843,114.088,Asia,401,13.23433583,835.172619,30.18615114,11179,813.2904404,Outside,0,66.17167915,132.3433583,41758.63095,1323.433583,13234.33583
3341,52296,Nigeria,Outside,10.3587,7.29875,Africa,77,6.83956014,812.3154762,28.55896874,0,591.8145957,Outside,0,34.1978007,68.3956014,40615.77381,683.956014,6839.56014
3342,52297,Argentina,Outside,-23.2723,-61.8715,South America,73,2.521786457,495.8065476,14.48237659,615513,6448.150281,Outside,0,12.60893229,25.21786457,24790.32738,252.1786457,2521.786457
3343,52303,Angola,Outside,-12.9825,24.3667,Africa,165,3.516212254,692.2142857,11.70148443,280,609.3283481,Outside,0,17.58106127,35.16212254,34610.71429,351.6212254,3516.212254
3344,52304,Kazakhstan,Outside,46.013,82.7572,Asia,26,11.18760465,126.6666667,121.1189387,32248,1498.638251,Outside,0,55.93802325,111.8760465,6333.333335,1118.760465,11187.60465
3345,52307,Sudan,Outside,13.0145,24.3667,Africa,87,2.476865694,366.0327381,3.255278309,5286,387.7801545,Outside,0,12.38432847,24.76865694,18301.63691,247.6865694,2476.865694
3346,52308,Chad,Outside,13.8937,15.3836,Africa,48,1.716302525,238.0208333,1.909009843,294,213.7190138,Outside,0,8.581512625,17.16302525,11901.04167,171.6302525,1716.302525
3347,52310,Congo DRC,Outside,-8.54258,24.3667,Africa,225,7.434560299,714.4940476,5.26510004,0,183.9673847,Outside,0,37.1728015,74.34560299,35724.70238,743.4560299,7434.560299
3350,52318,Zambia,Outside,-12.9825,30.6549,Africa,57,4.712874704,668.7440476,18.80160037,11690,384.138496,Outside,0,23.56437352,47.12874704,33437.20238,471.2874704,4712.874704
3351,52319,Madagascar,Outside,-16.4788,48.6213,Africa,93,6.04626507,675.4464286,23.26390898,884,312.907523,Outside,0,30.23132535,60.4626507,33772.32143,604.626507,6046.26507
3352,52329,Solomon Islands,Outside,-10.5483,161.839,Oceania,19,16.32999992,1208.416667,0.339604813,0,1061.330138,Outside,0,81.6499996,163.2999992,60420.83335,1632.999992,16329.99992
3353,52330,Indonesia,Outside,1.07422,120.797,Asia,401,10.93997288,1146.916667,42.65416361,11179,813.2904404,Outside,0,54.6998644,109.3997288,57345.83335,1093.997288,10939.97288
3354,52336,Mali,Outside,14.7695,-5.27767,Africa,69,7.006465008,392.0297619,3.360651959,365,310.9856809,Outside,0,35.03232504,70.06465008,19601.4881,700.6465008,7006.465008
3357,52349,Congo DRC,Outside,-3.14718,19.8752,Africa,225,0.410976497,898.3115079,69.32676238,0,183.9673847,Outside,0,2.054882485,4.10976497,44915.5754,41.0976497,410.976497
3359,52363,Congo,Outside,0.468577,14.4853,Africa,49,0.656759799,911.452381,8.271413384,70,868.7949098,Outside,0,3.283798995,6.56759799,45572.61905,65.6759799,656.759799
3360,52367,Congo DRC,Outside,-4.95121,17.1802,Africa,225,5.137206208,840.6755952,9.416723522,0,183.9673847,Outside,0,25.68603104,51.37206208,42033.77976,513.7206208,5137.206208
3361,52372,Brazil,Outside,-7.64738,-36.7187,South America,931,4.685845128,390.577381,104.4966439,976736,3807.754204,Outside,0,23.42922564,46.85845128,19528.86905,468.5845128,4685.845128
3362,52385,China,Outside,39.3978,76.469,Asia,1387,15.13944509,29.38988095,144.1545422,8940649,990.4634249,Outside,0,75.69722545,151.3944509,1469.494048,1513.944509,15139.44509
3363,52392,China,Outside,36.5542,105.215,Asia,1387,16.03000069,459.125,130.1648752,8940649,990.4634249,Outside,0,80.15000345,160.3000069,22956.25,1603.000069,16030.00069
3365,52404,Indonesia,Outside,4.04926,97.9818,Asia,401,12.72072566,1038.18254,40.51434119,11179,813.2904404,Outside,0,63.6036283,127.2072566,51909.127,1272.072566,12720.72566
3367,52422,China,Outside,25.7674,115.995,Asia,1387,16.03000069,825.0059524,128.9363182,8940649,990.4634249,Outside,0,80.15000345,160.3000069,41250.29762,1603.000069,16030.00069
3368,52424,Brazil,Outside,-5.25111,-35.8503,South America,931,5.628958321,490.25,90.95668261,976736,3807.754204,Outside,0,28.14479161,56.28958321,24512.5,562.8958321,5628.958321
3370,52429,Central African Republic,Outside,7.6799,19.8752,Africa,62,1.329002554,762.4464286,14.19651394,161,270.2332425,Outside,0,6.64501277,13.29002554,38122.32143,132.9002554,1329.002554
3371,52431,Colombia,Outside,4.98391,-72.6513,South America,119,2.991228127,898.5952381,49.20730536,476933,2463.075323,Outside,0,14.95614064,29.91228127,44929.76191,299.1228127,2991.228127
3375,52440,China,Outside,32.846,81.8589,Asia,1387,2.80525012,160.7529762,1.069230708,8940649,990.4634249,Outside,0,14.0262506,28.0525012,8037.64881,280.525012,2805.25012
3376,52442,Brazil,Outside,-19.9125,-56.4816,South America,931,13.63005106,843.6815476,82.52564278,976736,3807.754204,Outside,0,68.1502553,136.3005106,42184.07738,1363.005106,13630.05106
3377,52443,China,Outside,32.846,108.808,Asia,1387,14.56058396,669.7113095,134.3340769,8940649,990.4634249,Outside,0,72.8029198,145.6058396,33485.56548,1456.058396,14560.58396
3378,52445,China,Outside,48.4596,125.876,Asia,1387,16.03000069,442.297619,110.6369579,8940649,990.4634249,Outside,0,80.15000345,160.3000069,22114.88095,1603.000069,16030.00069
3379,52450,Kazakhstan,Outside,42.1292,80.0623,Asia,26,3.859074239,25.44940476,96.167964,32248,1498.638251,Outside,0,19.2953712,38.59074239,1272.470238,385.9074239,3859.074239
3380,52451,Congo DRC,Outside,-4.0497,17.1802,Africa,225,6.529959891,849.0684524,9.856190079,0,183.9673847,Outside,0,32.64979946,65.29959891,42453.42262,652.9959891,6529.959891
3381,52458,Ethiopia,Outside,9.46803,43.2314,Africa,19,0.811515129,407.9821429,1.238332023,4329,123.2732893,Outside,0,4.057575645,8.11515129,20399.10715,81.1515129,811.515129
3382,52470,Brazil,Outside,-24.6715,-47.684,South America,931,12.18356898,763.718254,73.16546441,976736,3807.754204,Outside,0,60.9178449,121.8356898,38185.9127,1218.356898,12183.56898
3383,52474,Indonesia,Outside,-0.469166,119.868,Asia,401,11.75623131,958.922619,26.74523169,11179,813.2904404,Outside,0,58.78115655,117.5623131,47946.13095,1175.623131,11756.23131
3384,52476,Myanmar,Outside,21.6327,98.0286,Asia,101,5.448757952,836.0892857,3.089190827,3910,171.8118107,Outside,0,27.24378976,54.48757952,41804.46429,544.8757952,5448.757952
3385,52478,Brazil,Outside,-12.1,-48.3968,South America,931,15.05874278,824.5357143,69.12513797,976736,3807.754204,Outside,0,75.2937139,150.5874278,41226.78572,1505.874278,15058.74278
3386,52484,Brazil,Outside,-27.3536,-49.2951,South America,931,17.87717699,763.7083333,136.7480336,976736,3807.754204,Outside,0,89.38588495,178.7717699,38185.41667,1787.717699,17877.17699
3387,52492,Philippines,Outside,7.6799,124.978,Asia,83,10.04426763,999.827381,33.23373889,119544,1047.062049,Outside,0,50.22133815,100.4426763,49991.36905,1004.426763,10044.26763
3388,52498,Angola,Outside,-7.64738,16.2819,Africa,165,4.692426258,791.8690476,6.845272588,280,609.3283481,Outside,0,23.46213129,46.92426258,39593.45238,469.2426258,4692.426258
3389,52504,China,Outside,32.1028,120.466,Asia,1387,16.03000069,728.4791667,168.968694,8940649,990.4634249,Outside,0,80.15000345,160.3000069,36423.95834,1603.000069,16030.00069
3391,52507,Argentina,Outside,-26.5486,-59.1766,South America,73,9.848484848,864.1428571,28.79135276,615513,6448.150281,Outside,0,49.24242424,98.48484848,43207.14286,984.8484848,9848.484848
3394,52525,Brazil,Outside,-6.75027,-46.6002,South America,931,2.400928073,852.5654762,89.74377708,976736,3807.754204,Outside,0,12.00464037,24.00928073,42628.27381,240.0928073,2400.928073
3395,52528,Guinea,Outside,10.3587,-10.6676,Africa,35,5.42536559,939.8452381,20.69837024,1610,402.490578,Outside,0,27.12682795,54.2536559,46992.26191,542.536559,5425.36559
3396,52533,Congo DRC,Outside,-4.0497,18.0785,Africa,225,6.341595663,863.2380952,11.74612289,0,183.9673847,Outside,0,31.70797832,63.41595663,43161.90476,634.1595663,6341.595663
3397,52541,India,Outside,13.8937,79.164,Asia,312,9.431106567,637.3720238,39.22557443,320037,454.770298,Outside,0,47.15553284,94.31106567,31868.60119,943.1106567,9431.106567
3399,52544,Cameroon,Outside,6.78286,15.3836,Africa,60,3.238922188,754.264881,165.3226678,4548,727.4245291,Outside,0,16.19461094,32.38922188,37713.24405,323.8922188,3238.922188
3400,52545,Colombia,Outside,10.3548,-74.4481,South America,119,6.245216452,981.5297619,83.64105152,476933,2463.075323,Outside,0,31.22608226,62.45216452,49076.4881,624.5216452,6245.216452
3401,52548,Sudan,Outside,13.8937,32.4516,Africa,87,1.279999993,279.7767857,3.124328813,5286,387.7801545,Outside,0,6.399999965,12.79999993,13988.83929,127.9999993,1279.999993
3402,52553,Sri Lanka,Outside,6.80632,80.2027,Asia,14,8.56000042,1124.041667,72.64256595,11760,865.563779,Outside,0,42.8000021,85.6000042,56202.08335,856.000042,8560.00042
3403,52554,Brazil,Outside,-21.6022,-47.4985,South America,931,20.52689409,725.297619,109.1430587,976736,3807.754204,Outside,0,102.6344705,205.2689409,36264.88095,2052.689409,20526.89409
3404,52564,China,Outside,24.1295,104.317,Asia,1387,9.021422076,693.6607143,113.7954511,8940649,990.4634249,Outside,0,45.10711038,90.21422076,34683.03572,902.1422076,9021.422076
3405,52565,Myanmar,Outside,18.2354,95.3336,Asia,101,8.146797397,790.327381,1.699141795,3910,171.8118107,Outside,0,40.73398699,81.46797397,39516.36905,814.6797397,8146.797397
3406,52574,Colombia,Outside,7.09686,-77.6765,North America,119,2.843487263,991.0416667,37.02612144,476933,2463.075323,Outside,0,14.21743632,28.43487263,49552.08334,284.3487263,2843.487263
3407,52574,Colombia,Outside,7.09686,-77.6765,South America,119,2.843487263,991.0416667,37.02612144,476933,2463.075323,Outside,0,14.21743632,28.43487263,49552.08334,284.3487263,2843.487263
3408,52578,China,Outside,32.846,106.113,Asia,1387,15.89641735,597.4940476,123.7153568,8940649,990.4634249,Outside,0,79.48208675,158.9641735,29874.70238,1589.641735,15896.41735
3409,52582,Ecuador,Outside,-4.11357,-80.6695,South America,46,2.748532044,165.9583333,80.75882742,100557,2023.86319,Outside,0,13.74266022,27.48532044,8297.916665,274.8532044,2748.532044
3411,52592,China,Outside,42.1292,115.995,Asia,1387,16.03000069,288.25,118.3884532,8940649,990.4634249,Outside,0,80.15000345,160.3000069,14412.5,1603.000069,16030.00069
3412,52593,Solomon Islands,Outside,-8.36592,159.698,Oceania,19,16.32999992,1235.916667,0.333986092,0,1061.330138,Outside,0,81.6499996,163.2999992,61795.83335,1632.999992,16329.99992
3413,52599,Brazil,Outside,-8.54258,-47.4985,South America,931,16.98120146,848.4672619,57.70490274,976736,3807.754204,Outside,0,84.9060073,169.8120146,42423.3631,1698.120146,16981.20146
3414,52601,Brazil,Outside,-15.8286,-38.9328,South America,931,9.739191585,926.5714286,42.86025312,976736,3807.754204,Outside,0,48.69595793,97.39191585,46328.57143,973.9191585,9739.191585
3415,52611,Sudan,Outside,18.2354,30.6549,Africa,87,0.133333333,32.17261905,1.910969648,5286,387.7801545,Outside,0,0.666666665,1.33333333,1608.630953,13.3333333,133.333333
3416,52618,China,Outside,28.9746,114.198,Asia,1387,12.50825811,753.7589286,129.2687858,8940649,990.4634249,Outside,0,62.54129055,125.0825811,37687.94643,1250.825811,12508.25811
3417,52622,Botswana,Outside,-21.6022,27.96,Africa,10,1.032975193,357.3392857,6.684067385,119,3432.377275,Outside,0,5.164875965,10.32975193,17866.96429,103.2975193,1032.975193
3418,52623,China,Outside,29.2589,121.885,Asia,1387,16.03000069,826.1666667,75.98358712,8940649,990.4634249,Outside,0,80.15000345,160.3000069,41308.33334,1603.000069,16030.00069
3419,52628,Madagascar,Outside,-19.0606,45.9263,Africa,93,5.295995076,796.764881,9.986957816,884,312.907523,Outside,0,26.47997538,52.95995076,39838.24405,529.5995076,5295.995076
3420,52631,Chad,Outside,13.0145,15.3836,Africa,48,5.935546232,314.1428571,2.201797275,294,213.7190138,Outside,0,29.67773116,59.35546232,15707.14286,593.5546232,5935.546232
3421,52639,Indonesia,Outside,1.35968,117.77,Asia,401,10.80280933,1077.5625,34.92522229,11179,813.2904404,Outside,0,54.01404665,108.0280933,53878.125,1080.280933,10802.80933
3422,52644,Congo,Outside,1.37279,12.6886,Africa,49,0.427973054,849.6607143,274.7690979,70,868.7949098,Outside,0,2.13986527,4.27973054,42483.03572,42.7973054,427.973054
3423,52652,Argentina,Outside,-22.4398,-64.5665,South America,73,4.355317354,503.2678571,7.954765953,615513,6448.150281,Outside,0,21.77658677,43.55317354,25163.39286,435.5317354,4355.317354
3424,52655,Angola,Outside,-15.6102,18.0785,Africa,165,5.797651381,668.4077381,4.971404201,280,609.3283481,Outside,0,28.98825691,57.97651381,33420.38691,579.7651381,5797.651381
3425,52658,China,Outside,32.0845,114.198,Asia,1387,16.03000069,733.9464286,166.3542701,8940649,990.4634249,Outside,0,80.15000345,160.3000069,36697.32143,1603.000069,16030.00069
3426,52659,Congo DRC,Outside,-5.85147,22.5701,Africa,225,3.376854314,814.625,26.43238291,0,183.9673847,Outside,0,16.88427157,33.76854314,40731.25,337.6854314,3376.854314
3427,52662,Congo DRC,Outside,-9.43566,27.0617,Africa,225,6.040580243,647.4940476,4.085786195,0,183.9673847,Outside,0,30.20290122,60.40580243,32374.70238,604.0580243,6040.580243
3428,52664,China,Outside,42.1292,93.537,Asia,1387,0.161919199,22.54464286,143.6637841,8940649,990.4634249,Outside,0,0.809595995,1.61919199,1127.232143,16.1919199,161.919199
3429,52669,Chad,Outside,11.2468,16.2819,Africa,48,8.718578451,538.1041667,2.815596465,294,213.7190138,Outside,0,43.59289226,87.18578451,26905.20834,871.8578451,8718.578451
3430,52670,Chad,Outside,10.3587,16.2819,Africa,48,6.255287899,610.1547619,3.137221655,294,213.7190138,Outside,0,31.2764395,62.55287899,30507.7381,625.5287899,6255.287899
3431,52678,Madagascar,Outside,-15.5116,50.2079,Africa,93,3.864214627,1069.422619,59.18964219,884,312.907523,Outside,0,19.32107314,38.64214627,53471.13095,386.4214627,3864.214627
3432,52679,India,Outside,18.2354,77.3673,Asia,312,10.57617826,617.0119048,29.49890727,320037,454.770298,Outside,0,52.8808913,105.7617826,30850.59524,1057.617826,10576.17826
3433,52684,Congo DRC,Outside,-7.64738,27.96,Africa,225,6.364434195,712.4315476,7.163669972,0,183.9673847,Outside,0,31.82217098,63.64434195,35621.57738,636.4434195,6364.434195
3434,52688,Laos,Outside,20.7904,104.317,Asia,46,7.587754938,808.6964286,144.04854,14,315.3688695,Outside,0,37.93877469,75.87754938,40434.82143,758.7754938,7587.754938
3436,52696,Paraguay,Outside,-25.7378,-55.5833,South America,24,16.39452523,1040.0625,17.63401513,71540,1627.976264,Outside,0,81.97262615,163.9452523,52003.125,1639.452523,16394.52523
3437,52720,China,Outside,47.8586,134.86,Asia,1387,4.842396041,428.610119,52.98050473,8940649,990.4634249,Outside,0,24.21198021,48.42396041,21430.50595,484.2396041,4842.396041
3438,52722,Brazil,Outside,-20.7597,-56.4816,South America,931,14.61535595,892.3988095,82.48236908,976736,3807.754204,Outside,0,73.07677975,146.1535595,44619.94048,1461.535595,14615.35595
3439,52727,Haiti,Outside,18.6656,-74.2193,North America,8,4.340000153,987.202381,3.037869261,181,426.3964189,Outside,0,21.70000077,43.40000153,49360.11905,434.0000153,4340.000153
3440,52729,China,Outside,45.3835,115.995,Asia,1387,8.905555937,335.1220238,88.65508783,8940649,990.4634249,Outside,0,44.52777969,89.05555937,16756.10119,890.5555937,8905.555937
3441,52730,Kenya,Outside,3.17995,35.1465,Africa,83,2.252914339,374.0952381,13.25937113,19074,419.8013152,Outside,0,11.2645717,22.52914339,18704.76191,225.2914339,2252.914339
3442,52736,Argentina,Outside,-28.1528,-61.8715,South America,73,4.727272727,628.7886905,21.34762453,615513,6448.150281,Outside,0,23.63636364,47.27272727,31439.43453,472.7272727,4727.272727
3443,52743,Nicaragua,Outside,13.0145,-86.126,North America,11,10.82999992,962.8095238,17.21364687,30536,982.1237498,Outside,0,54.1499996,108.2999992,48140.47619,1082.999992,10829.99992
3444,52744,Colombia,Outside,4.98391,-76.2446,South America,119,13.48472234,945.8511905,71.8699846,476933,2463.075323,Outside,0,67.4236117,134.8472234,47292.55953,1348.472234,13484.72234
3445,52747,Madagascar,Outside,-15.6102,48.6213,Africa,93,7.491655224,712.0059524,48.7844766,884,312.907523,Outside,0,37.45827612,74.91655224,35600.29762,749.1655224,7491.655224
3446,52748,Senegal,Outside,14.7695,-16.0574,Africa,9,4.869345357,466.0386905,37.62400289,2834,672.8468828,Outside,0,24.34672679,48.69345357,23301.93453,486.9345357,4869.345357
3447,52754,China,Outside,45.3835,122.283,Asia,1387,16.03000069,384.4434524,141.0379944,8940649,990.4634249,Outside,0,80.15000345,160.3000069,19222.17262,1603.000069,16030.00069
3448,52761,China,Outside,40.0912,107.012,Asia,1387,9.217250395,295.6845238,109.2994647,8940649,990.4634249,Outside,0,46.08625198,92.17250395,14784.22619,921.7250395,9217.250395
3450,52765,Bolivia,Outside,-18.2042,-68.1597,South America,118,0.99870866,266.3660714,1.92504782,26397,972.8034761,Outside,0,4.9935433,9.9870866,13318.30357,99.870866,998.70866
3452,52783,Angola,Outside,-16.4788,21.6718,Africa,165,5.240454435,578.9940476,6.603663592,280,609.3283481,Outside,0,26.20227218,52.40454435,28949.70238,524.0454435,5240.454435
3454,52785,China,Outside,28.9746,115.097,Asia,1387,12.50825811,769.1517857,113.45565,8940649,990.4634249,Outside,0,62.54129055,125.0825811,38457.58929,1250.825811,12508.25811
3455,52787,Guatemala,Outside,15.6418,-91.5159,North America,22,2.440764704,918.6636905,20.97292498,73426,1677.111797,Outside,0,12.20382352,24.40764704,45933.18453,244.0764704,2440.764704
3456,52790,Mozambique,Outside,-16.3318,39.528,Africa,95,5.865834773,772.5297619,3.037613547,535,315.2966525,Outside,0,29.32917387,58.65834773,38626.4881,586.5834773,5865.834773
3457,52794,Zambia,Outside,-12.1,30.6549,Africa,57,1.713279506,672.5505952,9.167153934,11690,384.138496,Outside,0,8.56639753,17.13279506,33627.52976,171.3279506,1713.279506
3458,52795,Madagascar,Outside,-24.805,46.7575,Africa,93,3.408056218,640.3541667,21.48510615,884,312.907523,Outside,0,17.04028109,34.08056218,32017.70834,340.8056218,3408.056218
3460,52798,Bolivia,Outside,-17.3436,-60.9732,South America,118,12.05963802,839.8809524,4.100276179,26397,972.8034761,Outside,0,60.2981901,120.5963802,41994.04762,1205.963802,12059.63802
3462,52805,Indonesia,Outside,0.468577,111.503,Asia,401,9.333996946,1061.175595,38.33031233,11179,813.2904404,Outside,0,46.66998473,93.33996946,53058.77975,933.3996946,9333.996946
3463,52810,China,Outside,44.1032,112.402,Asia,1387,11.72564865,266.7142857,109.0311475,8940649,990.4634249,Outside,0,58.62824325,117.2564865,13335.71429,1172.564865,11725.64865
3464,52814,China,Outside,33.601,117.792,Asia,1387,16.03000069,726.25,167.7101201,8940649,990.4634249,Outside,0,80.15000345,160.3000069,36312.5,1603.000069,16030.00069
3465,52820,Nigeria,Outside,7.6799,4.6038,Africa,77,9.16574606,818.6339286,40.34396979,0,591.8145957,Outside,0,45.8287303,91.6574606,40931.69643,916.574606,9165.74606
3467,52824,Laos,Outside,18.2354,101.622,Asia,46,17.77940721,911.9553571,37.48532194,14,315.3688695,Outside,0,88.89703605,177.7940721,45597.76786,1777.940721,17779.40721
