OBJECTID,mean_cassa,Fishnet_ID,COUNTRY,NEAR_DIST
2327,8.18277755,47526,Kenya,8014561.1
160,3.146542539,9137,Tanzania,8018743.766
560,1.527777769,30463,Sudan,8025350.128
2831,8.068333109,49601,Kenya,8026378.834
2769,2.118413448,49362,Tanzania,8027486.857
316,3.001917182,18313,Tanzania,8036736.18
1949,7.496110903,45986,Kenya,8038695.407
3500,0.493333331,52251,Sudan,8043578.202
3764,2.464999914,53261,Tanzania,8046490.362
3730,8.12555533,53150,Kenya,8051504.397
923,7.453228087,39431,Tanzania,8056747.375
546,0.024444444,29945,Sudan,8062176.17
5264,7.553333124,59167,Kenya,8064798.751
3636,5.865834773,52790,Mozambique,8067277.243
1835,6.89139761,45543,Tanzania,8067504.539
558,5.704081703,30444,Mozambique,8072520.567
616,4.177222106,32550,Kenya,8078570.807
1801,4.30970937,45395,Mozambique,8078743.047
4377,6.220991521,55429,Kenya,8078758.522
1887,0.093333333,45718,Sudan,8081129.229
2567,0.973333328,48527,Ethiopia,8083673.118
3271,0.568330631,51297,Mozambique,8085444.019
2773,8.644999743,49370,Kenya,8090366.503
4170,1.945555502,54715,Kenya,8092812.311
3963,8.239999771,53973,Kenya,8102062.26
2311,1.672727264,47474,Ethiopia,8102194.059
4893,0.171666662,57475,Kenya,8107514.437
4087,0.676255746,54429,Mozambique,8108121.142
3847,8.12555533,53569,Kenya,8113778.333
904,2.265441312,39162,Mozambique,8116615.175
5156,1.546666658,58593,Eritrea,8120606.559
7,3.248233954,356,Tanzania,8125591.241
1651,8.18277755,44799,Kenya,8125599.642
613,2.008569788,32438,Tanzania,8135048.343
818,8.12555533,37609,Kenya,8137893.309
5620,0.567272724,61307,Sudan,8138371.704
2679,6.923888697,48981,Kenya,8150652.989
4779,4.577856983,56922,Tanzania,8155398.572
5816,0.186666666,63197,Sudan,8156486.46
452,5.493333181,26239,Kenya,8163871.746
4109,5.703500703,54504,Mozambique,8168450.636
2776,5.122700706,49389,Mozambique,8175049.37
4971,6.523333152,57803,Kenya,8177542.067
2011,3.582741993,46215,Mozambique,8182103.775
2399,3.126999903,47824,Kenya,8184009.953
4028,5.12216202,54217,Kenya,8189396.265
2128,6.580555373,46679,Kenya,8191655.887
816,0.08,37534,Eritrea,8197693.052
4171,6.554545272,54718,Kenya,8201147.301
4891,7.896666447,57465,Kenya,8212993.426
1579,1.237517112,44477,Mozambique,8214464.624
5577,0.122222222,60953,Eritrea,8215945.96
1881,8.239999771,45698,Kenya,8224821.428
967,7,39991,New Caledonia,8230292.723
5772,0.066666666,62752,Eritrea,8233254.16
4967,8.18277755,57786,Kenya,8237095.552
97,7,5036,New Caledonia,8240334.272
5347,7.496110903,59645,Kenya,8249809.523
4795,5.43090894,57006,Kenya,8262956.509
5262,7.038333138,59153,Kenya,8276529.142
5323,7.438888682,59479,Kenya,8290519.53
1568,6.179999828,44427,Kenya,8304193.497
2287,0.972777751,47377,Kenya,8304919.281
309,0.051386861,17795,Sudan,8305644.272
2918,4.204081516,49935,Kenya,8312206.027
3757,7,53240,New Caledonia,8318062.064
4089,7,54436,New Caledonia,8321508.408
4406,7.178787679,55553,Kenya,8324043.801
1791,7,45338,New Caledonia,8327846.662
4550,8.239999771,56071,Kenya,8336301.691
3209,7,51021,New Caledonia,8343216.628
2701,8.239999771,49085,Kenya,8348973.483
1000,8.239999771,40432,Kenya,8362052.442
3492,0.133333333,52209,Eritrea,8362850.614
4483,8.239999771,55814,Kenya,8375531.333
4070,0.298571427,54378,Sudan,8380596.077
1086,8.239999771,41442,Kenya,8389402.431
4676,4.55696957,56560,Kenya,8403657.544
1066,3.469473588,41208,Kenya,8417887.516
3338,7,51599,New Caledonia,8418684.148
4918,5.355999851,57581,Kenya,8423266.376
4241,7,54975,New Caledonia,8435459.421
165,7.896666447,9371,Kenya,8435511.29
1700,8.239999771,44986,Kenya,8448144.368
2484,2.110076745,48224,Madagascar,8455137.964
4644,0.039550562,56431,Eritrea,8456949.309
375,4.534497094,21506,Madagascar,8458273.711
3341,8.239999771,51610,Kenya,8461158.965
3389,1.690843281,51805,Madagascar,8463433.553
4316,8.239999771,55238,Kenya,8474547.968
2177,5.894588259,46874,Madagascar,8482981.084
1072,2.801193641,41259,Madagascar,8484313.561
5138,7.438888682,58515,Kenya,8488303.812
1334,3.012833844,43270,Madagascar,8489323.71
3145,7,50765,New Caledonia,8489485.756
2331,4.111136291,47540,Madagascar,8495833.46
3400,3.185797461,51850,Madagascar,8499243.662
5471,0.858333309,60369,Kenya,8502418.493
2646,2.933977904,48832,Madagascar,8502697.229
368,2.211057118,21187,Madagascar,8525291.844
1441,8.239999771,43840,Somalia,8530679.671
4901,8.064680627,57500,Somalia,8534723.924
2934,4.352000046,49982,Comoros,8544376.174
1473,7,44021,New Caledonia,8545364.052
1227,8.011110889,42613,Somalia,8547321.693
4002,5.440000057,54114,Comoros,8548577.069
2533,7,48393,New Caledonia,8551003.178
3257,8.239999771,51244,Somalia,8560275.519
2108,5.546893561,46570,Madagascar,8561648.31
4494,2.070593903,55869,Madagascar,8563914.529
981,1.145584017,40170,Madagascar,8568893.277
4314,8.18277755,55231,Somalia,8573578.404
2115,5.752017653,46614,Madagascar,8573994.758
1268,1.703339842,42861,Madagascar,8574603.013
1931,5.342605858,45899,Madagascar,8580709.703
723,5.37207178,35421,Madagascar,8581981.373
1377,2.445220509,43490,Madagascar,8582547.554
4609,4.005555444,56255,Somalia,8587222.928
2314,6.743677081,47479,Madagascar,8587764.493
4783,4.533333381,56952,Comoros,8588316.639
1872,5.072089286,45673,Madagascar,8595161.682
4602,0.114444441,56233,Kenya,8601201.271
700,4.47185374,34890,Madagascar,8602760.089
4206,1.651723438,54855,Madagascar,8607778.221
399,3.607553356,22731,Madagascar,8609864.166
2469,4.323652228,48164,Madagascar,8616961.346
3150,2.832721402,50797,Madagascar,8624159.268
712,7,35340,New Caledonia,8629234.315
857,2.474215784,38424,Madagascar,8631700.672
3204,2.463062646,51004,Madagascar,8639547.355
555,5.66116733,30419,Madagascar,8640107.708
4955,8.239999771,57715,Somalia,8644596.591
1560,7.869662703,44405,Somalia,8646504.988
3695,4.456364461,53010,Madagascar,8647558.733
4337,8.052727049,55315,Somalia,8659401.566
1235,4.748783119,42685,Madagascar,8664778.008
1109,5.465311827,41742,Madagascar,8672054.014
2284,8.239999771,47344,Somalia,8672622.018
2544,7.104365757,48426,Madagascar,8679653.365
1697,7,44973,New Caledonia,8680425.841
230,7.152777579,13066,Somalia,8686159.065
2157,7.967219208,46772,Madagascar,8687578.047
580,6.724751035,31116,Madagascar,8695699.345
5157,0.972777751,58595,Ethiopia,8700005.057
2226,1.075684929,47103,Madagascar,8702653.73
1122,7.823104186,41859,Madagascar,8703374.371
3596,5.295995076,52628,Madagascar,8710987.779
2598,1.66329809,48669,Madagascar,8718645.065
1069,5.076827226,41226,Madagascar,8726626.095
3472,1.926511634,52141,Madagascar,8734900.314
3638,3.408056218,52795,Madagascar,8739532.253
3009,1.773649731,50251,Madagascar,8743435.581
2456,5.624764705,48114,Madagascar,8755516.664
2365,8.239999771,47688,Somalia,8757172.959
4690,8.0438093,56609,Somalia,8758536.584
3293,4.78428906,51381,Madagascar,8763353.312
95,6.010177522,4998,Madagascar,8771496.95
2763,8.239999771,49338,Somalia,8771678.214
2575,6.900481423,48579,Madagascar,8779949.003
1120,7.865454327,41850,Somalia,8785111.537
4217,6.650141991,54899,Madagascar,8788593.991
3557,0.811515129,52458,Ethiopia,8789098.052
236,7.96232501,13286,Madagascar,8796844.714
5435,1.310909054,60150,Somalia,8798829.064
5595,1.087222192,61138,Ethiopia,8804812.277
1262,5.59106855,42844,Madagascar,8804976.809
1562,0.062424241,44412,Ethiopia,8812822.983
1916,3.3040726,45827,Madagascar,8813093.641
2152,5.027003258,46757,Madagascar,8821514.641
3355,2.854149999,51670,Madagascar,8830217.286
935,2.315568387,39572,Madagascar,8839152.239
2401,4.182163906,47827,Madagascar,8846207.169
1431,6.596737193,43781,Madagascar,8854604.249
824,6.875866204,37656,Madagascar,8863292.106
201,8.239999771,11651,Somalia,8867111.574
2246,7.778559784,47205,Somalia,8870746.416
639,5.450605604,33170,Madagascar,8872271.608
4107,4.693334854,54494,Madagascar,8881441.28
4605,7.038333138,56245,Somalia,8884079.685
1920,5.469613651,45840,Madagascar,8890272.634
3662,2.288888825,52871,Somalia,8897672.539
1516,6.548004468,44217,Madagascar,8898926.06
2169,0.082399998,46827,Somalia,8902117.006
671,5.821543184,34158,Madagascar,8907502.806
921,0.114444441,39378,Ethiopia,8911517.352
780,5.244867338,36910,Madagascar,8916364.3
513,1.541608585,28672,Madagascar,8921947.897
3024,5.911483665,50307,Madagascar,8925496.434
1933,5.462110621,45902,Madagascar,8934831.893
2037,5.523456208,46298,Madagascar,8944449.408
3221,5.696725488,51072,Madagascar,8966522.808
2551,7.10901941,48459,Somalia,8973859.781
2446,4.535586845,48062,Madagascar,8974238.437
2950,7.421843765,50033,Somalia,8983062.873
4251,8.363778591,55011,Madagascar,8983655.546
3154,0.062424241,50813,Somalia,8984235.471
3911,7.269965441,53809,Madagascar,8992833.135
1559,2.231666605,44397,Somalia,8996534.758
2744,0.588571412,49255,Somalia,8999417.628
127,5.337984479,6816,Madagascar,9001870.347
1487,3.480506547,44076,Madagascar,9005536.318
3771,6.601966894,53281,Madagascar,9011173.037
3526,6.04626507,52319,Madagascar,9020735.893
3624,7.491655224,52747,Madagascar,9030472.842
3514,8.258851529,52294,Madagascar,9040471.183
1112,4.952354766,41794,Madagascar,9050729.053
2309,6.572483075,47471,Madagascar,9064440.183
2898,4.457704794,49833,Somalia,9083189.599
1646,7.732130051,44752,Madagascar,9091210.93
3784,2.74666659,53334,Somalia,9095415.025
3416,8.135333465,51923,Madagascar,9096194.023
1011,0.061037035,40619,Somalia,9096765.246
359,6.787411716,20583,Madagascar,9105938.785
726,0.114444441,35471,Somalia,9108972.941
1405,4.798747925,43634,Madagascar,9115928.494
3322,3.382901782,51511,Madagascar,9126073.354
1616,8.237971306,44627,Madagascar,9133904.551
646,5.164359838,33395,Madagascar,9136453.813
4160,5.190181241,54656,Madagascar,9147072.857
3828,6.937921276,53506,Madagascar,9157927.889
3189,7.986549608,50952,Madagascar,9168977.342
5080,0.48116787,58243,Somalia,9194158.284
5266,1.109230738,59172,Somalia,9195651.781
4548,0.366222212,56063,Somalia,9207732.612
1536,4.893230438,44297,Madagascar,9212009.42
3610,3.864214627,52678,Madagascar,9225958.357
4275,6.231554967,55099,Madagascar,9232395.687
942,4.933835649,39631,Madagascar,9243377.49
2737,1.647999954,49217,Somalia,9249158.014
896,6.214609623,38941,Madagascar,9254574.07
4434,0.171666662,55642,Somalia,9291595.229
1099,16.32999992,41670,Solomon Islands,9304566.163
3986,0.698305065,54059,Somalia,9305928.389
2250,16.32999992,47216,Solomon Islands,9306552.945
3527,16.32999992,52329,Solomon Islands,9307882.844
4017,0.079230767,54184,Somalia,9319946.042
5711,0.835942006,62185,Somalia,9403159.662
690,16.32999992,34641,Solomon Islands,9417292.26
2561,16.32999992,48505,Solomon Islands,9424238.452
1395,16.32999992,43579,Solomon Islands,9425532.233
4402,16.32999992,55520,Solomon Islands,9430587.42
1077,16.32999992,41321,Solomon Islands,9445640.38
3087,16.32999992,50567,Solomon Islands,9453046.645
5249,0.35826086,59111,Somalia,9500434.526
813,16.32999992,37511,Solomon Islands,9502701.683
2439,16.32999992,48033,Solomon Islands,9528042.4
41,0.383255803,1863,Somalia,9597737.764
3589,16.32999992,52593,Solomon Islands,9650152.794
768,16.32999992,36665,Solomon Islands,9685611.808
3162,16.32999992,50842,Solomon Islands,9694859.873
188,0.191627902,10855,Somalia,9695050.365
1948,13.1228575,45978,Réunion,9702733.292
2317,0.588571412,47495,Somalia,9708105.224
2568,16.32999992,48529,Solomon Islands,9709545.518
2407,11.13454576,47857,Réunion,9712817.141
3860,14.03416705,53596,Réunion,9714402.261
804,16.32999992,37347,Solomon Islands,9808476.241
2205,16.32999992,46994,Solomon Islands,9818009.329
4223,15.72518511,54926,Solomon Islands,9858238.367
658,16.32999992,33786,Solomon Islands,9896707.246
1638,11.96444448,44707,Mauritius,9927188.084
2901,12.17809527,49844,Mauritius,9933049.987
5007,16.32999992,57965,Solomon Islands,9981249.952
4853,16.32999992,57278,Solomon Islands,9992496.012
4238,16.32999992,54952,Solomon Islands,10018061.58
109,10.83148137,5998,Papua New Guinea,10119486.35
2954,10.61999989,50037,Papua New Guinea,10174887.25
2612,10.61999989,48732,Papua New Guinea,10225539.83
4762,10.61999989,56861,Papua New Guinea,10239275.04
4917,10.61999989,57577,Papua New Guinea,10291448.59
4383,10.61999989,55459,Papua New Guinea,10316108.54
2791,10.61999989,49453,Papua New Guinea,10320136.01
943,10.61999989,39647,Papua New Guinea,10408719.73
1153,10.61999989,42134,Papua New Guinea,10449221.14
940,10.61999989,39613,Papua New Guinea,10451991.51
1374,10.61999989,43481,Papua New Guinea,10488967.52
3693,10.61999989,52996,Papua New Guinea,10500781.81
346,10.61999989,19797,Papua New Guinea,10520486.48
2467,10.61999989,48159,Papua New Guinea,10526071.12
460,10.61999989,26474,Papua New Guinea,10550309.88
4680,10.61999989,56581,Papua New Guinea,10571693.08
4710,10.61999989,56669,Papua New Guinea,10571696.44
3793,10.61999989,53376,Papua New Guinea,10574596.17
467,10.61999989,26734,Papua New Guinea,10594233.46
4413,10.61999989,55570,Papua New Guinea,10623675.43
1900,10.61999989,45765,Papua New Guinea,10632979.89
3213,10.61999989,51031,Papua New Guinea,10635606.37
4288,10.61999989,55137,Papua New Guinea,10640738.25
912,10.61999989,39239,Papua New Guinea,10642216.85
2753,10.61999989,49287,Papua New Guinea,10660917.08
2728,10.61999989,49188,Papua New Guinea,10682429.26
2206,10.61999989,47004,Papua New Guinea,10729331.45
2720,10.61999989,49144,Papua New Guinea,10732981.43
419,10.61999989,24009,Papua New Guinea,10737450.53
3965,10.61999989,53979,Papua New Guinea,10747072.26
2377,10.61999989,47735,Papua New Guinea,10753684.64
2468,10.61999989,48162,Papua New Guinea,10763711.33
1969,10.61999989,46077,Papua New Guinea,10763936.52
1895,10.61999989,45745,Papua New Guinea,10772552.59
3390,10.61999989,51810,Papua New Guinea,10795015.17
4426,10.61999989,55615,Papua New Guinea,10817877.75
3705,10.61999989,53051,Papua New Guinea,10824573.8
3223,10.61999989,51077,Papua New Guinea,10842927.12
4879,10.61999989,57401,Papua New Guinea,10861087.82
895,10.61999989,38937,Papua New Guinea,10873638.9
1894,10.61999989,45743,Papua New Guinea,10878165.36
985,10.61999989,40206,Papua New Guinea,10881304.13
198,10.61999989,11339,Papua New Guinea,10920771.67
1882,10.61999989,45699,Papua New Guinea,10929507.04
1533,10.61999989,44290,Papua New Guinea,10948228.45
3807,10.61999989,53418,Papua New Guinea,10977642.06
1483,10.61999989,44050,Papua New Guinea,11016189.85
2873,10.61999989,49760,Papua New Guinea,11025686.94
1543,10.61999989,44329,Papua New Guinea,11050370.55
1722,10.61999989,45075,Papua New Guinea,11064346.64
1215,10.61999989,42519,Papua New Guinea,11112661.31
2347,10.48384604,47601,Papua New Guinea,11117097.81
3688,10.61999989,52981,Papua New Guinea,11150893.66
4118,10.61999989,54534,Papua New Guinea,11196021.56
1425,10.61999989,43757,Papua New Guinea,11199487.53
3161,10.61999989,50838,Papua New Guinea,11205294.75
3772,10.61999989,53293,Papua New Guinea,11207950.13
4052,10.61999989,54309,Papua New Guinea,11215551.08
2207,9.893142472,47006,Papua New Guinea,11225109.34
4871,9.439924366,57366,Papua New Guinea,11225249.85
4844,10.61999989,57238,Papua New Guinea,11237276.6
4200,10.61999989,54827,Papua New Guinea,11242526.78
4920,10.61999989,57585,Papua New Guinea,11247937.84
4521,10.61999989,55938,Papua New Guinea,11270348.38
3008,9.954555194,50244,Papua New Guinea,11274157.37
2350,10.61999989,47610,Papua New Guinea,11286159.19
4436,9.479237556,55660,Papua New Guinea,11294770.54
1486,10.61999989,44069,Papua New Guinea,11296221.56
3850,9.479237556,53577,Papua New Guinea,11310073.56
414,9.954134934,23885,Papua New Guinea,11323488.76
1762,10.61999989,45245,Papua New Guinea,11334882.86
2383,9.479237556,47774,Papua New Guinea,11359869.03
3939,9.825963835,53887,Papua New Guinea,11372669.67
4474,9.452355016,55786,Indonesia,11381524.5
3833,10.61999989,53522,Papua New Guinea,11383424.27
3396,9.389491228,51833,Indonesia,11395243.94
3076,9.47915377,50503,Papua New Guinea,11409523.22
3384,9.443541888,51787,Papua New Guinea,11421676.45
4411,9.386642138,55565,Indonesia,11445386.17
719,9.280627099,35390,Papua New Guinea,11459012.19
1869,10.14117081,45662,Papua New Guinea,11470485.38
2052,9.201451302,46347,Indonesia,11486042.26
2406,10.61999989,47854,Papua New Guinea,11487467.44
4772,9.40593285,56889,Indonesia,11495372.87
4153,8.564365009,54643,Papua New Guinea,11508311.91
476,11.42883139,27172,Papua New Guinea,11519072.76
1373,9.201451302,43474,Indonesia,11530701.33
4773,9.218845195,56893,Indonesia,11545179.74
4948,9.757384589,57698,Papua New Guinea,11557398.33
4467,9.201451302,55760,Indonesia,11581030.36
3998,8.429838455,54099,Indonesia,11594782.37
3255,12.06089328,51236,Papua New Guinea,11606247.38
593,9.201451302,31701,Indonesia,11614848.09
778,9.201451302,36892,Indonesia,11615806.81
2761,9.14182204,49335,Indonesia,11631165.09
3188,9.580276635,50949,Indonesia,11644156.35
1685,9.201451302,44924,Indonesia,11666488.11
4445,8.297977643,55699,Indonesia,11681080.74
2082,9.201451302,46491,Indonesia,11683288.11
4221,0.071698467,54917,India,11684967.6
4403,0.078216509,55525,India,11687815.91
4878,12.03151048,57396,Indonesia,11693277.25
3763,9.201451302,53258,Indonesia,11700694.65
3409,9.073653367,51900,Indonesia,11716960.8
3743,8.430540509,53188,Indonesia,11730752.49
289,9.201451302,16685,Indonesia,11753366.25
4053,8.527178967,54311,Indonesia,11767199.68
2916,11.80706444,49930,Indonesia,11768452.54
277,9.201451302,16072,Indonesia,11768986.78
754,0.257379112,36198,India,11769613.26
3388,1.422938805,51802,India,11773440.34
5913,1.183024704,64238,India,11776941.39
859,1.116525745,38453,India,11780107.2
3671,11.4075843,52899,Indonesia,11780155.55
3808,9.201451302,53426,Indonesia,11785356.65
2519,9.109436789,48345,Indonesia,11802559.16
939,8.190109624,39608,Indonesia,11817179.55
2279,11.81983566,47309,Indonesia,11829265.19
30,8.818422483,1477,Indonesia,11853131.64
3342,0.179246167,51612,India,11857389.23
5838,3.48715271,63403,India,11861885.67
5870,4.266058783,63753,India,11866042.64
2925,10.11753199,49965,Indonesia,11866875.23
5835,4.138956955,63366,India,11869850.22
5641,2.639807192,61493,India,11873298.71
4062,0.13135597,54355,India,11876102.88
3220,8.397158941,51069,Indonesia,11903430.13
590,11.81983566,31670,Indonesia,11916261.6
1058,9.201451302,41106,Indonesia,11936268.69
4667,6.322783734,56524,Indonesia,11938868.82
2211,0.260721698,47032,India,11939417.74
3402,2.043406308,51861,India,11945123.88
5976,4.041186318,65015,India,11950298.48
2988,9.977554032,50170,Indonesia,11953429.03
822,4.301908016,37624,India,11955114.78
5559,4.269317804,60883,India,11959567.51
2354,4.301908016,47624,India,11963646.25
5847,3.161250588,63556,India,11967077
3715,0.162951061,53084,India,11970016.46
5865,1.335833391,63691,Kyrgyzstan,11970597.67
