FISHNET_ID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
9730,2,11771992612,-0.002150185,-0.001984232,0.000165953,-0.002067209,8.30E-05,-0.004134417
9775,1,5885996306,0.020116113,0.020116113,0,0.020116113,0,0.020116113
9799,2,11771992612,0.018997338,0.019019812,2.25E-05,0.019008575,1.12E-05,0.03801715
9883,2,11771992612,0.002816082,0.003025743,0.000209662,0.002920913,0.000104831,0.005841825
9899,1,5885996306,0.016156904,0.016156904,0,0.016156904,0,0.016156904
9947,2,11771992612,0.007515594,0.007689036,0.000173443,0.007602315,8.67E-05,0.01520463
10009,1,5885996306,0.010074995,0.010074995,0,0.010074995,0,0.010074995
10031,2,11771992612,0.010088002,0.010205062,0.00011706,0.010146532,5.85E-05,0.020293064
10071,2,11771992612,0.01642153,0.016435968,1.44E-05,0.016428749,7.22E-06,0.032857498
10288,2,11771992612,0.021658486,0.021665074,6.59E-06,0.02166178,3.29E-06,0.04332356
10340,2,11771992612,-0.001240711,-0.001164415,7.63E-05,-0.001202563,3.81E-05,-0.002405126
10354,2,11771992612,0.012019237,0.01206474,4.55E-05,0.012041988,2.28E-05,0.024083977
10392,1,5885996306,-0.001363575,-0.001363575,0,-0.001363575,0,-0.001363575
10514,1,5885996306,0.007492707,0.007492707,0,0.007492707,0,0.007492707
10604,2,11771992612,0.005172893,0.005211803,3.89E-05,0.005192348,1.95E-05,0.010384696
10640,1,5885996306,0.006699442,0.006699442,0,0.006699442,0,0.006699442
10642,1,5885996306,0.002293474,0.002293474,0,0.002293474,0,0.002293474
10670,1,5885996306,0.011201346,0.011201346,0,0.011201346,0,0.011201346
10693,1,5885996306,0.021882983,0.021882983,0,0.021882983,0,0.021882983
10708,4,23543985225,0.017480742,0.017648561,0.000167819,0.017563726,6.63E-05,0.070254903
10896,2,11771992612,-0.000777038,-0.000694945,8.21E-05,-0.000735991,4.10E-05,-0.001471983
10902,1,5885996306,0.009713655,0.009713655,0,0.009713655,0,0.009713655
10922,1,5885996306,0.010373669,0.010373669,0,0.010373669,0,0.010373669
10951,1,5885996306,-0.001392617,-0.001392617,0,-0.001392617,0,-0.001392617
11152,1,5885996306,0.007511207,0.007511207,0,0.007511207,0,0.007511207
11183,1,5885996306,0.011982822,0.011982822,0,0.011982822,0,0.011982822
11233,2,11771992612,0.017085446,0.017307462,0.000222016,0.017196454,0.000111008,0.034392908
11267,1,5885996306,-0.001220464,-0.001220464,0,-0.001220464,0,-0.001220464
11425,1,5885996306,-0.000848647,-0.000848647,0,-0.000848647,0,-0.000848647
11455,2,11771992612,-0.000239052,-6.34E-05,0.000175683,-0.00015121,8.78E-05,-0.00030242
11486,2,11771992612,0.011329249,0.011426979,9.77E-05,0.011378114,4.89E-05,0.022756228
11570,1,5885996306,-0.001293244,-0.001293244,0,-0.001293244,0,-0.001293244
11588,1,5885996306,0.018341349,0.018341349,0,0.018341349,0,0.018341349
11765,2,11771992612,0.019173745,0.019312587,0.000138842,0.019243166,6.94E-05,0.038486332
11832,1,5885996306,0.00973011,0.00973011,0,0.00973011,0,0.00973011
11956,1,5885996306,0.011304965,0.011304965,0,0.011304965,0,0.011304965
11964,2,11771992612,0.010008999,0.010250147,0.000241148,0.010129573,0.000120574,0.020259147
11992,1,5885996306,0.015684836,0.015684836,0,0.015684836,0,0.015684836
12392,1,5885996306,0.004792262,0.004792262,0,0.004792262,0,0.004792262
12402,1,5885996306,0.004669319,0.004669319,0,0.004669319,0,0.004669319
12408,1,5885996306,0.009152499,0.009152499,0,0.009152499,0,0.009152499
12532,1,5885996306,0.006789085,0.006789085,0,0.006789085,0,0.006789085
12570,2,11771992612,-0.001752562,-0.00170583,4.67E-05,-0.001729196,2.34E-05,-0.003458393
12618,1,5885996306,0.020945869,0.020945869,0,0.020945869,0,0.020945869
12737,1,5885996306,-0.001693617,-0.001693617,0,-0.001693617,0,-0.001693617
