Order_Mean,FISHNET_ID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
8549,42955,4,23543985225,-0.014281877,-0.014188915,9.29628E-05,-0.014233899,3.29144E-05,-0.056935596
8550,53744,2,11771992612,-0.014259713,-0.014208394,5.13187E-05,-0.014234053,2.56593E-05,-0.028468107
8551,40282,2,11771992612,-0.014243061,-0.014226963,1.60979E-05,-0.014235012,8.04896E-06,-0.028470024
8552,50502,2,11771992612,-0.014265922,-0.014208151,5.77709E-05,-0.014237036,2.88854E-05,-0.028474073
8553,8075,2,11771992612,-0.01426762,-0.014206813,6.0807E-05,-0.014237216,3.04035E-05,-0.028474432
8554,47142,1,5885996306,-0.014238246,-0.014238246,0,-0.014238246,0,-0.014238246
8555,46858,1,5885996306,-0.01424046,-0.01424046,0,-0.01424046,0,-0.01424046
8556,29908,1,5885996306,-0.014243489,-0.014243489,0,-0.014243489,0,-0.014243489
8557,3092,1,5885996306,-0.014256392,-0.014256392,0,-0.014256392,0,-0.014256392
8558,51584,2,11771992612,-0.014284494,-0.01424532,3.91742E-05,-0.014264907,1.95871E-05,-0.028529814
8559,48257,2,11771992612,-0.014278139,-0.014252918,2.52211E-05,-0.014265528,1.26106E-05,-0.028531057
8560,23831,1,5885996306,-0.014266694,-0.014266694,0,-0.014266694,0,-0.014266694
8561,49313,1,5885996306,-0.014267637,-0.014267637,0,-0.014267637,0,-0.014267637
8562,55679,4,23543985225,-0.014313601,-0.014230561,8.30395E-05,-0.014271782,3.24123E-05,-0.057087129
8563,45706,2,11771992612,-0.014316717,-0.01422736,8.93576E-05,-0.014272038,4.46788E-05,-0.028544077
8564,46490,1,5885996306,-0.014275488,-0.014275488,0,-0.014275488,0,-0.014275488
8565,42246,1,5885996306,-0.014277186,-0.014277186,0,-0.014277186,0,-0.014277186
8566,54420,1,5885996306,-0.014277433,-0.014277433,0,-0.014277433,0,-0.014277433
8567,46485,2,11771992612,-0.014304104,-0.014264736,3.93679E-05,-0.01428442,1.9684E-05,-0.028568841
8568,43807,1,5885996306,-0.014284988,-0.014284988,0,-0.014284988,0,-0.014284988
8569,52722,1,5885996306,-0.01428505,-0.01428505,0,-0.01428505,0,-0.01428505
8570,17755,1,5885996306,-0.014287824,-0.014287824,0,-0.014287824,0,-0.014287824
8571,48439,1,5885996306,-0.014291753,-0.014291753,0,-0.014291753,0,-0.014291753
8572,6719,2,11771992612,-0.014320024,-0.014268426,5.15981E-05,-0.014294225,2.5799E-05,-0.028588451
8573,47181,2,11771992612,-0.014319956,-0.014275424,4.45321E-05,-0.01429769,2.22661E-05,-0.02859538
8574,49710,2,11771992612,-0.014328985,-0.014268124,6.08619E-05,-0.014298555,3.0431E-05,-0.028597109
8575,55737,1,5885996306,-0.014303094,-0.014303094,0,-0.014303094,0,-0.014303094
8576,29218,2,11771992612,-0.014330203,-0.014278145,5.20581E-05,-0.014304174,2.60291E-05,-0.028608347
8577,40774,1,5885996306,-0.014304666,-0.014304666,0,-0.014304666,0,-0.014304666
8578,54176,2,11771992612,-0.014329179,-0.014280793,4.83859E-05,-0.014304986,2.4193E-05,-0.028609972
8579,43716,2,11771992612,-0.014336001,-0.014276284,5.97173E-05,-0.014306142,2.98587E-05,-0.028612285
8580,49363,4,23543985225,-0.014353855,-0.014262027,9.18275E-05,-0.014307815,3.27212E-05,-0.057231261
8581,49412,2,11771992612,-0.014335391,-0.014287577,4.78141E-05,-0.014311484,2.39071E-05,-0.028622968
8582,49963,1,5885996306,-0.014311976,-0.014311976,0,-0.014311976,0,-0.014311976
8583,45135,1,5885996306,-0.014313538,-0.014313538,0,-0.014313538,0,-0.014313538
8584,20481,4,23543985225,-0.014362358,-0.014267543,9.48142E-05,-0.014315219,3.42707E-05,-0.057260877
8585,50757,1,5885996306,-0.014320089,-0.014320089,0,-0.014320089,0,-0.014320089
8586,393,1,5885996306,-0.014321714,-0.014321714,0,-0.014321714,0,-0.014321714
8587,10392,1,5885996306,-0.014322134,-0.014322134,0,-0.014322134,0,-0.014322134
8588,44352,2,11771992612,-0.014336199,-0.014313722,2.24775E-05,-0.014324961,1.12387E-05,-0.028649922
8589,36875,1,5885996306,-0.014325201,-0.014325201,0,-0.014325201,0,-0.014325201
8590,39898,1,5885996306,-0.014331806,-0.014331806,0,-0.014331806,0,-0.014331806
8591,49874,2,11771992612,-0.014360372,-0.014316161,4.42108E-05,-0.014338267,2.21054E-05,-0.028676533
8592,43256,1,5885996306,-0.01434236,-0.01434236,0,-0.01434236,0,-0.01434236
8593,48053,1,5885996306,-0.01434283,-0.01434283,0,-0.01434283,0,-0.01434283
8594,43785,1,5885996306,-0.014346818,-0.014346818,0,-0.014346818,0,-0.014346818
8595,30346,2,11771992612,-0.01437164,-0.014322695,4.89447E-05,-0.014347168,2.44724E-05,-0.028694335
8596,49069,1,5885996306,-0.014348153,-0.014348153,0,-0.014348153,0,-0.014348153
8597,53329,2,11771992612,-0.014370363,-0.014327023,4.334E-05,-0.014348693,2.167E-05,-0.028697386
8598,43317,2,11771992612,-0.014378265,-0.014324782,5.34831E-05,-0.014351524,2.67415E-05,-0.028703048
8599,52383,1,5885996306,-0.014352397,-0.014352397,0,-0.014352397,0,-0.014352397
8600,51808,1,5885996306,-0.01435273,-0.01435273,0,-0.01435273,0,-0.01435273
8601,42452,2,11771992612,-0.014378498,-0.014330506,4.7992E-05,-0.014354502,2.3996E-05,-0.028709005
8602,50065,2,11771992612,-0.014380228,-0.014332613,4.76148E-05,-0.01435642,2.38074E-05,-0.028712841
8603,43296,2,11771992612,-0.014372639,-0.014350124,2.25157E-05,-0.014361382,1.12578E-05,-0.028722763
8604,48567,1,5885996306,-0.014362153,-0.014362153,0,-0.014362153,0,-0.014362153
8605,32389,2,11771992612,-0.014392452,-0.014336348,5.61047E-05,-0.0143644,2.80524E-05,-0.0287288
8606,46102,1,5885996306,-0.014365999,-0.014365999,0,-0.014365999,0,-0.014365999
8607,51550,1,5885996306,-0.014368238,-0.014368238,0,-0.014368238,0,-0.014368238
8608,46739,1,5885996306,-0.014370359,-0.014370359,0,-0.014370359,0,-0.014370359
8609,27617,1,5885996306,-0.014376899,-0.014376899,0,-0.014376899,0,-0.014376899
8610,42678,1,5885996306,-0.014378203,-0.014378203,0,-0.014378203,0,-0.014378203
8611,42794,1,5885996306,-0.014380909,-0.014380909,0,-0.014380909,0,-0.014380909
8612,47579,2,11771992612,-0.014405344,-0.014362258,4.30858E-05,-0.014383801,2.15429E-05,-0.028767602
8613,48663,1,5885996306,-0.014384422,-0.014384422,0,-0.014384422,0,-0.014384422
8614,46126,2,11771992612,-0.014393761,-0.014376211,1.75498E-05,-0.014384986,8.77492E-06,-0.028769972
8615,50549,2,11771992612,-0.01440479,-0.014365815,3.89749E-05,-0.014385302,1.94875E-05,-0.028770604
8616,50354,1,5885996306,-0.014387754,-0.014387754,0,-0.014387754,0,-0.014387754
8617,37065,2,11771992612,-0.014401058,-0.01437471,2.6348E-05,-0.014387884,1.3174E-05,-0.028775767
8618,44589,1,5885996306,-0.0143887,-0.0143887,0,-0.0143887,0,-0.0143887
8619,9924,1,5885996306,-0.014392027,-0.014392027,0,-0.014392027,0,-0.014392027
8620,50460,2,11771992612,-0.014426643,-0.014360018,6.6625E-05,-0.014393331,3.33125E-05,-0.028786661
8621,51858,1,5885996306,-0.014395044,-0.014395044,0,-0.014395044,0,-0.014395044
8622,47508,1,5885996306,-0.014398006,-0.014398006,0,-0.014398006,0,-0.014398006
8623,15949,2,11771992612,-0.01442072,-0.014377352,4.3368E-05,-0.014399036,2.1684E-05,-0.028798072
8624,34813,1,5885996306,-0.014401587,-0.014401587,0,-0.014401587,0,-0.014401587
8625,48799,2,11771992612,-0.014423473,-0.014383874,3.95989E-05,-0.014403673,1.97995E-05,-0.028807347
8626,37725,2,11771992612,-0.014434061,-0.014375781,5.82803E-05,-0.014404921,2.91402E-05,-0.028809842
8627,33103,1,5885996306,-0.014408452,-0.014408452,0,-0.014408452,0,-0.014408452
8628,42798,1,5885996306,-0.014414301,-0.014414301,0,-0.014414301,0,-0.014414301
8629,33177,1,5885996306,-0.014415535,-0.014415535,0,-0.014415535,0,-0.014415535
8630,53777,2,11771992612,-0.014449943,-0.014386096,6.38468E-05,-0.014418019,3.19234E-05,-0.028836039
8631,28848,1,5885996306,-0.014419108,-0.014419108,0,-0.014419108,0,-0.014419108
8632,53416,1,5885996306,-0.014419626,-0.014419626,0,-0.014419626,0,-0.014419626
8633,41555,4,23543985225,-0.014466319,-0.014372738,9.35812E-05,-0.01441981,3.31791E-05,-0.057679242
8634,46260,1,5885996306,-0.014420081,-0.014420081,0,-0.014420081,0,-0.014420081
8635,53551,1,5885996306,-0.014420333,-0.014420333,0,-0.014420333,0,-0.014420333
8636,52183,4,23543985225,-0.014466754,-0.014373934,9.28203E-05,-0.014420956,3.28548E-05,-0.057683825
8637,54266,1,5885996306,-0.014424717,-0.014424717,0,-0.014424717,0,-0.014424717
8638,49834,2,11771992612,-0.014437596,-0.014412927,2.46698E-05,-0.014425261,1.23349E-05,-0.028850523
8639,24391,1,5885996306,-0.01442712,-0.01442712,0,-0.01442712,0,-0.01442712
8640,11570,1,5885996306,-0.014430009,-0.014430009,0,-0.014430009,0,-0.014430009
8641,45736,2,11771992612,-0.014452547,-0.014416143,3.64035E-05,-0.014434345,1.82018E-05,-0.02886869
8642,43073,2,11771992612,-0.014458137,-0.014411731,4.64059E-05,-0.014434934,2.3203E-05,-0.028869867
8643,35907,1,5885996306,-0.014439251,-0.014439251,0,-0.014439251,0,-0.014439251
8644,47856,1,5885996306,-0.014439779,-0.014439779,0,-0.014439779,0,-0.014439779
8645,46238,1,5885996306,-0.014440103,-0.014440103,0,-0.014440103,0,-0.014440103
8646,45929,1,5885996306,-0.014441294,-0.014441294,0,-0.014441294,0,-0.014441294
8647,44965,1,5885996306,-0.014443083,-0.014443083,0,-0.014443083,0,-0.014443083
8648,53956,2,11771992612,-0.014476195,-0.014412589,6.36056E-05,-0.014444392,3.18028E-05,-0.028888784
8649,40517,2,11771992612,-0.014473809,-0.01441663,5.71785E-05,-0.01444522,2.85893E-05,-0.028890439
8650,38922,1,5885996306,-0.014447018,-0.014447018,0,-0.014447018,0,-0.014447018
8651,49086,2,11771992612,-0.014471111,-0.014428426,4.26853E-05,-0.014449768,2.13427E-05,-0.028899536
8652,49725,2,11771992612,-0.014474145,-0.014430781,4.33642E-05,-0.014452463,2.16821E-05,-0.028904926
8653,42005,1,5885996306,-0.014452747,-0.014452747,0,-0.014452747,0,-0.014452747
8654,45166,1,5885996306,-0.014461692,-0.014461692,0,-0.014461692,0,-0.014461692
8655,39877,1,5885996306,-0.014466343,-0.014466343,0,-0.014466343,0,-0.014466343
8656,45267,1,5885996306,-0.014466939,-0.014466939,0,-0.014466939,0,-0.014466939
8657,45663,1,5885996306,-0.014467583,-0.014467583,0,-0.014467583,0,-0.014467583
8658,48057,1,5885996306,-0.01446976,-0.01446976,0,-0.01446976,0,-0.01446976
8659,53769,1,5885996306,-0.014470721,-0.014470721,0,-0.014470721,0,-0.014470721
8660,49831,4,23543985225,-0.014527844,-0.014416673,0.000111171,-0.014471641,4.01869E-05,-0.057886564
8661,40245,1,5885996306,-0.014473776,-0.014473776,0,-0.014473776,0,-0.014473776
8662,53248,2,11771992612,-0.014515875,-0.014439065,7.68099E-05,-0.01447747,3.84049E-05,-0.02895494
8663,45293,1,5885996306,-0.014480664,-0.014480664,0,-0.014480664,0,-0.014480664
8664,43246,4,23543985225,-0.014528523,-0.014438988,8.95355E-05,-0.014483785,3.42774E-05,-0.057935141
8665,26534,1,5885996306,-0.014484516,-0.014484516,0,-0.014484516,0,-0.014484516
8666,47476,2,11771992612,-0.014508794,-0.014463342,4.54523E-05,-0.014486068,2.27261E-05,-0.028972136
8667,42231,2,11771992612,-0.014515378,-0.014465715,4.96628E-05,-0.014490546,2.48314E-05,-0.028981092
8668,52736,2,11771992612,-0.014516602,-0.014466537,5.00651E-05,-0.01449157,2.50326E-05,-0.028983139
8669,47807,1,5885996306,-0.014491824,-0.014491824,0,-0.014491824,0,-0.014491824
8670,41361,1,5885996306,-0.014493019,-0.014493019,0,-0.014493019,0,-0.014493019
8671,50626,2,11771992612,-0.014516305,-0.014470494,4.58108E-05,-0.0144934,2.29054E-05,-0.0289868
8672,51883,1,5885996306,-0.014500479,-0.014500479,0,-0.014500479,0,-0.014500479
8673,40805,2,11771992612,-0.014520708,-0.014482716,3.79924E-05,-0.014501712,1.89962E-05,-0.029003425
8674,8866,2,11771992612,-0.014524736,-0.014479338,4.53983E-05,-0.014502037,2.26991E-05,-0.029004075
8675,48855,4,23543985225,-0.014543379,-0.014463021,8.03573E-05,-0.014502883,2.85734E-05,-0.058011533
8676,48448,1,5885996306,-0.014511488,-0.014511488,0,-0.014511488,0,-0.014511488
8677,51586,1,5885996306,-0.014515775,-0.014515775,0,-0.014515775,0,-0.014515775
8678,52150,1,5885996306,-0.014517819,-0.014517819,0,-0.014517819,0,-0.014517819
8679,52507,1,5885996306,-0.014520057,-0.014520057,0,-0.014520057,0,-0.014520057
8680,52649,2,11771992612,-0.014540728,-0.014501402,3.9326E-05,-0.014521065,1.9663E-05,-0.02904213
8681,10951,1,5885996306,-0.014521779,-0.014521779,0,-0.014521779,0,-0.014521779
8682,44831,2,11771992612,-0.014554474,-0.014491217,6.32564E-05,-0.014522845,3.16282E-05,-0.029045691
8683,53168,1,5885996306,-0.014522877,-0.014522877,0,-0.014522877,0,-0.014522877
8684,48011,1,5885996306,-0.014523105,-0.014523105,0,-0.014523105,0,-0.014523105
8685,43201,2,11771992612,-0.014557856,-0.014493358,6.44978E-05,-0.014525607,3.22489E-05,-0.029051214
8686,39550,2,11771992612,-0.014557796,-0.014508318,4.94774E-05,-0.014533057,2.47387E-05,-0.029066114
8687,48178,1,5885996306,-0.0145377,-0.0145377,0,-0.0145377,0,-0.0145377
8688,30850,2,11771992612,-0.014565377,-0.014512906,5.24707E-05,-0.014539141,2.62354E-05,-0.029078282
8689,42953,2,11771992612,-0.014563711,-0.014515317,4.83943E-05,-0.014539514,2.41972E-05,-0.029079028
8690,45019,2,11771992612,-0.014574522,-0.014516998,5.75241E-05,-0.01454576,2.8762E-05,-0.02909152
8691,30446,1,5885996306,-0.014546953,-0.014546953,0,-0.014546953,0,-0.014546953
8692,48563,2,11771992612,-0.014571724,-0.014524128,4.75952E-05,-0.014547926,2.37976E-05,-0.029095852
8693,43079,1,5885996306,-0.014548101,-0.014548101,0,-0.014548101,0,-0.014548101
8694,48435,2,11771992612,-0.014580194,-0.0145169,6.32936E-05,-0.014548547,3.16468E-05,-0.029097094
8695,45438,2,11771992612,-0.014574224,-0.014527518,4.67058E-05,-0.014550871,2.33529E-05,-0.029101742
8696,39827,2,11771992612,-0.014576799,-0.014527864,4.89354E-05,-0.014552332,2.44677E-05,-0.029104663
8697,19321,2,11771992612,-0.014578251,-0.014527238,5.10132E-05,-0.014552745,2.55066E-05,-0.029105489
8698,50004,1,5885996306,-0.01455308,-0.01455308,0,-0.01455308,0,-0.01455308
8699,48173,1,5885996306,-0.014556783,-0.014556783,0,-0.014556783,0,-0.014556783
8700,51965,1,5885996306,-0.014558048,-0.014558048,0,-0.014558048,0,-0.014558048
8701,52146,2,11771992612,-0.014570737,-0.014549444,2.12928E-05,-0.014560091,1.06464E-05,-0.029120182
8702,52985,2,11771992612,-0.014586207,-0.01453916,4.70467E-05,-0.014562683,2.35233E-05,-0.029125366
8703,42593,1,5885996306,-0.01456842,-0.01456842,0,-0.01456842,0,-0.01456842
8704,48942,1,5885996306,-0.014569169,-0.014569169,0,-0.014569169,0,-0.014569169
8705,41647,1,5885996306,-0.014571099,-0.014571099,0,-0.014571099,0,-0.014571099
8706,36800,2,11771992612,-0.014590214,-0.014552362,3.78517E-05,-0.014571288,1.89259E-05,-0.029142576
8707,50235,1,5885996306,-0.014574218,-0.014574218,0,-0.014574218,0,-0.014574218
8708,47699,1,5885996306,-0.014575357,-0.014575357,0,-0.014575357,0,-0.014575357
8709,10819,2,11771992612,-0.014590758,-0.014564598,2.61599E-05,-0.014577678,1.308E-05,-0.029155356
8710,43724,4,23543985225,-0.014630672,-0.014542197,8.84747E-05,-0.014586433,3.40955E-05,-0.058345731
8711,43562,2,11771992612,-0.014613161,-0.014561685,5.14761E-05,-0.014587423,2.5738E-05,-0.029174846
8712,54294,2,11771992612,-0.014618996,-0.014561221,5.77746E-05,-0.014590108,2.88873E-05,-0.029180217
8713,24780,1,5885996306,-0.014590444,-0.014590444,0,-0.014590444,0,-0.014590444
8714,42725,2,11771992612,-0.014615919,-0.014567078,4.88404E-05,-0.014591498,2.44202E-05,-0.029182997
8715,52219,2,11771992612,-0.014618316,-0.014567182,5.11333E-05,-0.014592749,2.55667E-05,-0.029185498
8716,50820,2,11771992612,-0.014617692,-0.014569268,4.84241E-05,-0.01459348,2.42121E-05,-0.029186959
8717,46797,2,11771992612,-0.014618335,-0.014568775,4.95603E-05,-0.014593555,2.47802E-05,-0.02918711
8718,29805,1,5885996306,-0.014597247,-0.014597247,0,-0.014597247,0,-0.014597247
8719,30650,1,5885996306,-0.014600745,-0.014600745,0,-0.014600745,0,-0.014600745
8720,50530,2,11771992612,-0.014627174,-0.014574346,5.28283E-05,-0.01460076,2.64142E-05,-0.029201521
8721,43180,1,5885996306,-0.014603166,-0.014603166,0,-0.014603166,0,-0.014603166
8722,41590,1,5885996306,-0.014604355,-0.014604355,0,-0.014604355,0,-0.014604355
8723,25228,1,5885996306,-0.014605606,-0.014605606,0,-0.014605606,0,-0.014605606
8724,37837,2,11771992612,-0.014623397,-0.014597806,2.55909E-05,-0.014610602,1.27954E-05,-0.029221203
8725,47870,1,5885996306,-0.014612328,-0.014612328,0,-0.014612328,0,-0.014612328
8726,48704,4,23543985225,-0.014672502,-0.014547976,0.000124526,-0.014612434,4.40944E-05,-0.058449735
8727,43571,1,5885996306,-0.014616827,-0.014616827,0,-0.014616827,0,-0.014616827
8728,49549,2,11771992612,-0.01464206,-0.014595667,4.63929E-05,-0.014618863,2.31965E-05,-0.029237727
8729,45038,1,5885996306,-0.014620152,-0.014620152,0,-0.014620152,0,-0.014620152
8730,34560,1,5885996306,-0.014621826,-0.014621826,0,-0.014621826,0,-0.014621826
8731,37029,1,5885996306,-0.014623583,-0.014623583,0,-0.014623583,0,-0.014623583
8732,48289,1,5885996306,-0.014629073,-0.014629073,0,-0.014629073,0,-0.014629073
8733,46176,1,5885996306,-0.014630033,-0.014630033,0,-0.014630033,0,-0.014630033
8734,45483,1,5885996306,-0.014631611,-0.014631611,0,-0.014631611,0,-0.014631611
8735,54438,1,5885996306,-0.014632029,-0.014632029,0,-0.014632029,0,-0.014632029
8736,42724,1,5885996306,-0.014633103,-0.014633103,0,-0.014633103,0,-0.014633103
8737,48432,2,11771992612,-0.014661214,-0.014610758,5.04563E-05,-0.014635986,2.52281E-05,-0.029271972
8738,54575,2,11771992612,-0.014652699,-0.014626364,2.6335E-05,-0.014639532,1.31675E-05,-0.029279063
8739,43510,1,5885996306,-0.014639671,-0.014639671,0,-0.014639671,0,-0.014639671
8740,54881,1,5885996306,-0.01464321,-0.01464321,0,-0.01464321,0,-0.01464321
8741,44135,1,5885996306,-0.014646687,-0.014646687,0,-0.014646687,0,-0.014646687
8742,38177,1,5885996306,-0.014649238,-0.014649238,0,-0.014649238,0,-0.014649238
8743,22990,4,23543985225,-0.014714167,-0.014604978,0.000109188,-0.014658372,3.86398E-05,-0.05863349
8744,44425,1,5885996306,-0.014658842,-0.014658842,0,-0.014658842,0,-0.014658842
8745,42996,1,5885996306,-0.014661569,-0.014661569,0,-0.014661569,0,-0.014661569
8746,38107,4,23543985225,-0.014712386,-0.014615312,9.70736E-05,-0.014664065,3.43291E-05,-0.058656261
8747,49506,1,5885996306,-0.014665287,-0.014665287,0,-0.014665287,0,-0.014665287
8748,47747,2,11771992612,-0.014687428,-0.014644819,4.26089E-05,-0.014666124,2.13045E-05,-0.029332248
8749,44829,1,5885996306,-0.014667868,-0.014667868,0,-0.014667868,0,-0.014667868
8750,43890,1,5885996306,-0.014670019,-0.014670019,0,-0.014670019,0,-0.014670019
8751,17282,1,5885996306,-0.014670541,-0.014670541,0,-0.014670541,0,-0.014670541
8752,45892,1,5885996306,-0.014672032,-0.014672032,0,-0.014672032,0,-0.014672032
8753,38589,1,5885996306,-0.014674255,-0.014674255,0,-0.014674255,0,-0.014674255
8754,46957,1,5885996306,-0.014674441,-0.014674441,0,-0.014674441,0,-0.014674441
8755,49777,2,11771992612,-0.014697888,-0.014651659,4.6229E-05,-0.014674773,2.31145E-05,-0.029349547
8756,48593,4,23543985225,-0.014730757,-0.014623861,0.000106896,-0.014677076,3.77947E-05,-0.058708304
8757,47982,1,5885996306,-0.014678968,-0.014678968,0,-0.014678968,0,-0.014678968
8758,32927,1,5885996306,-0.014679162,-0.014679162,0,-0.014679162,0,-0.014679162
8759,48500,2,11771992612,-0.014707756,-0.014650921,5.68349E-05,-0.014679339,2.84174E-05,-0.029358678
8760,42632,1,5885996306,-0.014680434,-0.014680434,0,-0.014680434,0,-0.014680434
8761,49638,2,11771992612,-0.014694178,-0.014668864,2.53143E-05,-0.014681521,1.26571E-05,-0.029363043
8762,10340,2,11771992612,-0.014704295,-0.014660725,4.35691E-05,-0.01468251,2.17846E-05,-0.02936502
8763,44012,1,5885996306,-0.01468602,-0.01468602,0,-0.01468602,0,-0.01468602
8764,51280,1,5885996306,-0.014686353,-0.014686353,0,-0.014686353,0,-0.014686353
8765,51226,1,5885996306,-0.014690707,-0.014690707,0,-0.014690707,0,-0.014690707
8766,5330,1,5885996306,-0.014692975,-0.014692975,0,-0.014692975,0,-0.014692975
8767,45092,2,11771992612,-0.014712811,-0.014685744,2.70661E-05,-0.014699277,1.3533E-05,-0.029398555
8768,40347,1,5885996306,-0.014701045,-0.014701045,0,-0.014701045,0,-0.014701045
8769,45339,2,11771992612,-0.014729657,-0.014672734,5.69234E-05,-0.014701196,2.84617E-05,-0.029402391
8770,47207,1,5885996306,-0.014704859,-0.014704859,0,-0.014704859,0,-0.014704859
8771,52605,1,5885996306,-0.014713164,-0.014713164,0,-0.014713164,0,-0.014713164
8772,54674,2,11771992612,-0.014742714,-0.014685344,5.73704E-05,-0.014714029,2.86852E-05,-0.029428058
8773,48027,1,5885996306,-0.014718655,-0.014718655,0,-0.014718655,0,-0.014718655
8774,40712,1,5885996306,-0.01471867,-0.01471867,0,-0.01471867,0,-0.01471867
